TAZ_ID,TOTPOP,HHPOP,GQPOP,HH,HHSIZE,HHINC,HHWRK,HHVEH,HHSTD,SENHH,TOTEMP,EMP_11,EMP_21,EMP_22,EMP_23,EMP_3133,EMP_42,EMP_4445,EMP_4849,EMP_51,EMP_52,EMP_53,EMP_54,EMP_55,EMP_56,EMP_61,EMP_62,EMP_71,EMP_72,EMP_81,EMP_92,TotHouse,VacHouse,Res,Com,Ind,Agr,Vac,TotLand
1,2812,4863,-2051,886,5.49,53483,1.19,2.35,0.57,358,128,0,0,0,32,0,0,0,0,0,0,35,0,0,0,11,0,16,0,34,0,365,1,1492,31,0,14192,439,16950
2,2774,2616,158,718,3.64,53483,1.21,2.35,0.58,334,90,0,0,0,32,0,15,0,0,0,0,0,0,0,0,0,0,0,13,29,0,370,1,2081,2,0,10275,336,13960
3,4048,10792,-6744,1195,9.03,39782,0.99,1.76,0.49,397,2064,0,2,0,60,50,68,276,75,156,203,103,60,11,120,57,173,82,134,213,221,671,1,384,179,68,0,33,980
4,4188,3507,681,1261,2.78,38595,0.96,1.74,0.5,414,2695,0,2,6,132,538,160,679,55,28,88,54,34,9,101,23,352,32,120,199,82,628,1,2231,382,574,7638,74,12820
5,4281,4087,194,1414,2.89,33116,0.87,1.56,0.49,566,2000,0,0,0,172,205,31,793,52,6,44,39,29,6,72,28,206,31,18,145,124,916,1,1914,245,81,5993,362,9840
6,4581,4309,272,1315,3.28,39394,1.18,1.68,0.6,400,5735,0,8,0,83,1900,63,318,59,14,592,160,1335,142,114,39,137,21,158,160,433,697,1,605,83,742,937,32,3030
7,1567,1660,-93,595,2.79,57081,1.12,2.36,0.48,371,291,0,0,0,172,0,7,0,20,0,17,0,0,0,30,0,0,10,0,36,0,233,1,1007,15,0,22390,559,25550
8,1914,1713,201,727,2.36,43555,0.92,2.08,0.5,341,311,0,0,0,51,26,4,18,13,0,7,0,9,4,17,0,19,0,38,61,44,277,1,1521,225,216,14560,415,19690
9,3046,2983,63,911,3.27,65671,1.55,2.55,0.59,401,458,127,0,0,13,0,9,32,33,3,13,16,8,0,35,45,19,12,35,56,0,372,1,1305,26,0,21120,227,25610
10,4007,10991,-6984,1193,9.21,47759,1.08,1.85,0.5,397,636,0,0,0,37,4,61,116,23,5,11,83,16,0,24,22,46,18,11,128,30,563,1,673,56,35,324,24,1410
11,4438,10073,-5635,1342,7.51,36428,1.15,1.66,0.61,423,3243,0,1,0,128,125,62,740,267,13,268,189,105,9,646,21,236,22,95,234,83,740,1,458,235,15,133,63,1230
12,4207,11152,-6945,1400,7.97,41077,1.01,1.76,0.51,398,2346,0,2,34,71,0,29,94,85,32,127,51,50,14,914,32,116,17,39,154,485,789,1,519,49,9,119,31,1390
13,4184,6944,-2760,1437,4.83,39671,0.94,1.74,0.49,429,1676,0,2,38,110,126,185,122,43,0,72,132,33,8,169,29,100,22,119,276,92,842,1,892,234,382,1062,42,3320
14,3506,2213,1293,1038,2.13,54001,1.18,2.28,0.53,407,310,0,0,0,22,9,10,18,18,0,14,0,25,0,43,36,55,18,18,25,0,454,1,2201,26,2,19008,439,23430
15,4731,11869,-7138,1411,8.41,60954,1.32,2.47,0.55,478,851,319,11,0,54,9,11,92,68,0,19,19,14,0,28,18,61,26,15,56,30,791,1,3480,440,0,28815,241,36090
16,3306,9615,-6309,877,10.96,42942,1.11,1.94,0.58,342,491,0,0,0,74,0,17,60,31,0,17,27,9,0,44,0,42,0,12,146,13,439,1,2576,245,20,9750,278,13400
17,3192,2244,948,947,2.37,53483,1.18,2.35,0.57,337,546,342,0,0,93,8,0,0,25,0,0,0,0,0,32,0,0,0,0,46,0,533,1,2787,43,0,24030,200,28430
18,2041,1993,48,759,2.63,42456,0.92,1.98,0.49,379,400,186,0,0,69,0,0,0,0,0,0,20,11,0,0,8,33,10,20,42,0,285,1,1423,13,0,13839,180,16960
19,3311,2225,1086,975,2.28,73145,1.18,2.58,0.48,372,236,0,0,0,30,16,9,26,30,0,13,9,8,0,0,0,26,16,15,40,0,683,1,3929,124,0,43370,561,50820
20,1825,1895,-70,642,2.95,66179,1.26,2.31,0.41,346,435,282,0,6,52,0,7,0,0,8,12,19,11,0,0,0,0,0,0,39,0,280,1,1099,1,1,20059,215,22930
21,3231,3285,-54,962,3.41,55338,1.11,2.06,0.47,400,629,376,0,0,18,0,9,0,0,0,17,0,9,0,32,25,0,29,19,46,48,518,1,1500,12,0,28569,231,31210
22,1303,2493,-1190,638,3.91,55110,1.12,2.07,0.44,356,257,0,40,0,39,0,0,18,86,0,9,0,9,0,17,0,22,0,0,17,0,222,1,822,137,0,11014,381,13410
23,3274,2844,430,902,3.15,68271,1.13,2.44,0.47,390,510,152,0,3,32,0,11,33,44,0,21,23,14,3,40,0,57,14,11,37,13,542,1,3240,475,0,30151,235,36870
24,3007,12825,-9818,971,13.21,49033,1.04,1.92,0.45,408,327,0,0,5,58,0,24,38,24,17,13,10,8,0,39,0,28,0,0,63,0,429,1,1903,21,0,6866,236,9960
25,2518,2454,64,821,2.99,59225,1.14,2.16,0.41,529,643,157,0,0,109,161,4,14,13,0,9,14,8,0,14,0,31,24,21,64,0,410,1,1948,616,0,24988,241,30020
26,1435,2298,-863,586,3.92,66179,1.28,2.31,0.41,436,526,398,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,38,32,38,222,1,1209,31,0,6966,126,10580
27,4792,4731,61,1615,2.93,39860,1.07,1.77,0.51,586,2212,0,12,0,148,352,224,70,474,0,40,44,39,9,101,66,258,153,16,135,69,949,1,1084,39,1447,1471,102,5160
28,1633,2466,-833,672,3.67,43555,0.87,2.08,0.48,357,279,0,0,3,45,7,12,20,17,0,5,25,8,0,17,0,26,0,17,21,56,250,1,257,22,17,88,27,690
29,3266,3078,188,945,3.26,53483,1.22,2.35,0.59,331,418,0,0,0,55,12,45,48,18,0,0,18,0,0,0,61,57,0,32,70,0,417,1,1564,89,0,6141,225,9020
30,649,400,249,427,0.94,39183,0.68,1.88,0.34,195,439,114,104,0,13,0,5,100,47,0,0,0,0,0,0,5,0,0,16,20,15,142,1,480,453,0,6304,490,12680
31,822,4333,-3511,318,13.63,47167,0.93,1.89,0.39,256,272,186,0,0,32,0,0,0,0,0,0,0,0,0,0,10,0,0,0,44,0,241,1,1551,53,0,11933,256,23620
32,993,1499,-506,478,3.14,39183,0.73,1.88,0.37,205,150,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,247,1,670,27,0,2412,1455,17330
33,688,2649,-1961,389,6.81,39183,0.7,1.88,0.36,189,78,0,0,0,30,0,0,9,13,0,0,0,0,0,0,4,0,0,0,7,14,136,1,630,95,0,8253,325,14750
34,1156,1482,-326,512,2.89,39183,0.73,1.88,0.37,228,100,0,0,0,0,0,10,49,0,6,0,0,0,0,0,0,0,7,0,13,15,310,1,987,16,0,13718,515,42330
35,1956,1433,523,269,5.33,39183,0.76,1.88,0.39,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,404,0,0,4845,247,17790
36,404,1268,-864,167,7.59,40400,0.85,1.97,0.32,188,135,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,74,121,1,594,0,0,6953,361,9990
37,1548,12323,-10775,558,22.08,44823,0.93,1.8,0.36,330,599,6,0,0,32,4,12,264,44,6,10,0,8,13,25,9,30,0,19,89,26,467,1,2240,107,0,13439,273,19230
38,999,590,409,445,1.33,40400,0.81,1.97,0.31,317,207,0,0,0,37,0,7,37,18,6,0,35,0,0,0,0,0,0,18,31,20,645,200,2479,72,0,18706,1033,55740
39,1397,14006,-12609,493,28.41,42713,0.99,1.72,0.41,301,825,64,0,0,25,10,18,111,25,0,53,63,44,0,29,10,109,0,69,84,110,418,1,1718,286,89,8402,605,19310
40,960,614,346,433,1.42,40400,0.81,1.97,0.31,281,195,0,0,0,63,0,20,11,21,0,0,0,0,0,0,0,0,0,26,23,31,542,109,2723,30,0,29396,607,71870
41,591,5592,-5001,245,22.82,48771,1.03,1.89,0.42,234,406,122,0,0,40,47,41,25,59,0,0,0,0,0,0,0,0,0,14,38,19,157,1,894,183,0,3677,166,8840
42,724,11228,-10504,287,39.12,48771,1.07,1.89,0.44,246,462,5,0,0,184,95,14,43,21,0,13,0,0,0,0,10,0,0,25,33,19,182,1,830,140,0,2050,292,8950
43,1661,13729,-12068,572,24,48646,1,1.89,0.41,309,796,159,0,0,27,127,55,35,54,0,23,0,17,0,97,11,55,0,25,46,64,541,1,1840,392,214,5109,201,12770
44,1006,993,13,346,2.87,39664,0.78,1.88,0.39,228,200,91,0,0,31,0,22,0,25,0,0,20,0,0,0,0,0,0,0,10,0,224,1,1315,19,0,7865,385,17320
45,938,439,499,335,1.31,48357,0.97,1.9,0.36,266,150,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,21,0,27,0,259,1,1415,102,0,17174,495,23760
46,559,266,293,225,1.18,40400,0.82,1.97,0.31,222,128,0,0,0,46,11,6,0,0,0,0,0,0,0,0,0,0,11,0,31,24,163,1,979,32,0,7201,374,10490
47,1310,888,422,485,1.83,48771,1.01,1.89,0.41,266,250,91,0,0,18,0,6,16,16,5,0,0,0,0,0,0,0,23,12,64,0,344,1,1620,122,0,5665,313,17510
48,2137,13383,-11246,809,16.54,45245,0.9,1.8,0.34,432,398,121,0,0,28,0,0,0,28,0,23,25,0,0,0,0,0,31,64,39,40,1053,244,2900,237,22,4893,824,29040
49,2205,2085,120,932,2.24,36977,0.82,1.55,0.34,529,2764,73,0,14,114,140,68,484,40,52,278,73,99,15,96,76,301,20,134,218,468,999,66,849,308,135,176,113,2270
50,590,152,438,228,0.67,40400,0.8,1.97,0.3,205,281,5,0,0,0,0,6,29,0,5,15,60,35,0,0,11,0,0,30,37,49,200,1,266,43,0,23,85,580
51,594,5653,-5059,241,23.46,41001,0.95,1.97,0.45,1141,486,374,0,0,34,0,0,21,0,0,0,0,23,0,0,0,0,0,8,27,0,158,1,919,25,0,13507,209,15550
52,1106,219,887,409,0.54,41001,0.85,1.97,0.4,529,278,0,0,0,105,20,5,27,0,0,0,24,0,0,0,0,0,0,0,43,55,411,2,1645,16,0,32229,602,35280
53,1139,250,889,386,0.65,41001,0.94,1.97,0.45,576,703,164,0,0,44,28,9,35,15,0,19,20,18,0,61,13,25,4,22,68,157,311,1,1457,49,415,18407,182,22680
54,809,745,64,277,2.69,41001,0.96,1.97,0.46,514,277,0,0,0,0,0,12,31,19,8,0,8,0,0,19,0,153,0,0,27,0,188,1,622,59,12,2018,244,3180
55,1569,1275,294,540,2.36,32531,0.79,2.31,0.43,551,311,209,13,0,0,21,10,12,13,0,0,13,0,0,0,0,0,0,0,11,12,431,1,2315,494,461,53183,205,57880
56,707,1157,-450,268,4.32,32293,0.76,2.32,0.42,497,170,0,0,0,30,0,0,20,12,0,9,0,12,0,27,0,23,17,0,19,0,182,1,1159,212,0,14692,498,17170
57,1172,2066,-894,421,4.91,32293,0.8,2.32,0.44,462,153,0,0,0,0,0,0,42,22,0,0,13,0,0,0,0,0,0,0,0,77,476,54,3093,51,0,19713,2349,29510
58,757,543,214,316,1.72,32293,0.72,2.32,0.4,571,217,0,0,0,0,0,23,34,0,0,0,23,20,0,32,0,0,12,0,0,74,194,1,975,25,0,6452,418,8290
59,751,741,10,278,2.67,35073,0.82,2.21,0.43,484,204,0,0,0,0,0,0,56,0,0,0,45,33,0,0,0,0,0,0,70,0,210,1,1023,95,44,21254,674,26570
60,951,342,609,339,1.01,28795,0.69,1.79,0.45,567,166,0,0,0,0,0,0,35,20,0,0,0,28,0,0,0,0,0,0,28,55,253,1,1634,147,0,50224,704,57550
61,843,776,67,315,2.46,28795,0.74,1.79,0.48,1128,210,0,0,0,0,8,0,95,35,0,0,0,0,0,43,0,0,0,9,19,0,239,1,1545,0,12,22593,1412,27730
62,1179,886,293,463,1.91,28823,0.74,1.79,0.48,482,347,0,0,0,93,0,9,28,14,0,0,14,25,0,22,6,0,11,0,38,87,492,29,1932,32,0,30609,817,32700
63,1895,583,1312,214,2.72,28795,0.72,1.79,0.47,1132,276,0,0,0,0,0,14,37,0,0,9,38,0,0,126,0,0,0,14,40,0,144,1,887,25,0,7595,382,13620
64,610,542,68,213,2.54,28795,0.7,1.79,0.45,1091,730,0,0,0,0,11,11,27,40,0,0,24,0,0,115,0,0,0,0,0,502,140,1,703,8,0,11345,442,19530
65,1222,3320,-2098,450,7.38,41001,0.93,1.97,0.44,680,205,0,0,0,0,0,15,36,18,0,0,0,23,0,41,6,0,8,9,48,0,325,1,1726,99,6,17553,541,21140
66,2137,5072,-2935,122,41.57,28795,0.86,1.79,0.56,1026,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,59,1,155,1,0,2516,194,14710
67,1468,1408,60,605,2.33,41001,0.87,1.97,0.41,621,1116,30,0,13,115,25,15,64,46,88,79,43,45,0,51,6,134,9,32,108,212,642,37,714,133,131,2693,157,3640
68,2078,1924,154,664,2.9,42818,1.07,1.69,0.41,624,1341,9,24,8,93,34,15,56,15,9,45,54,73,25,181,91,121,26,29,52,380,489,1,794,45,370,250,11,2050
69,718,3789,-3071,295,12.84,34623,0.75,1.67,0.4,1100,173,0,0,9,80,0,38,0,0,0,0,0,0,0,0,31,0,0,0,15,0,209,1,659,15247,0,4867,10250,27340
70,4042,2593,1449,186,13.94,34893,1.05,1.68,0.55,1122,578,0,0,0,0,467,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,64,40,169,1056,88,24940
71,445,2926,-2481,259,11.3,44897,0.83,1.64,0.37,1144,307,0,0,0,0,0,0,96,0,8,0,0,0,0,32,0,0,0,44,26,102,129,1,238,47,0,243,313,31330
72,3838,1101,2737,177,6.22,36080,0.93,1.71,0.6,1114,582,100,2,0,30,197,0,35,0,0,11,31,16,6,62,13,34,11,0,18,15,58,1,42,205,0,1658,4723,24460
73,1570,3305,-1735,671,4.93,34377,0.8,1.58,0.35,567,1060,247,0,0,40,27,10,78,0,26,37,86,48,0,34,11,51,21,19,96,227,535,1,211,33,17,0,12,470
74,1881,1839,42,790,2.33,34904,0.78,1.6,0.35,871,1002,8,2,8,73,0,12,125,26,10,35,5,45,8,92,40,130,15,27,213,128,809,19,1127,156,102,1216,165,3530
75,2174,3695,-1521,902,4.1,43855,1.03,1.67,0.42,822,472,5,0,0,45,13,9,24,19,0,16,3,64,5,39,38,36,44,16,33,61,875,1,1171,47,35,189,304,3460
76,1925,3658,-1733,889,4.11,42818,0.91,1.69,0.35,950,1608,0,0,0,62,22,49,608,21,33,87,36,50,15,116,40,86,13,116,151,101,846,1,925,166,54,1351,187,3130
77,2851,3122,-271,1166,2.68,28464,0.72,1.5,0.43,1001,544,0,0,0,65,0,42,28,0,6,9,122,45,0,63,0,58,0,0,50,55,1255,89,1387,49,26,103,210,2300
78,632,1924,-1292,319,6.03,44897,0.92,1.64,0.41,1132,279,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,273,185,1,22249,3,44,26493,300,48090
79,416,2340,-1924,259,9.03,44897,0.91,1.64,0.41,528,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,20,40,129,1,322,0,0,235,42,4430
80,1393,1765,-372,503,3.51,44897,0.89,1.64,0.4,529,461,0,0,0,52,0,14,42,22,0,15,0,24,0,43,0,0,27,95,127,0,501,1,1259,66,0,418,413,3060
81,2193,2057,136,898,2.29,26687,0.66,1.48,0.42,931,1403,9,3,9,62,28,42,132,17,43,180,73,49,10,161,27,145,61,114,174,63,925,27,532,185,98,1061,75,2870
82,2010,5614,-3604,807,6.96,45710,1.03,2.05,0.47,629,691,22,2,0,136,124,7,27,37,0,12,8,14,6,69,9,70,13,14,27,93,655,1,1429,9,372,1064,63,3910
83,1019,1160,-141,357,3.25,37834,0.7,1.72,0.34,1136,376,0,0,0,159,0,7,32,69,0,14,0,0,0,30,15,0,0,18,32,0,257,1,1057,115,12,9514,433,14620
84,2140,5792,-3652,906,6.39,45710,0.96,2.05,0.44,820,564,0,0,0,84,0,0,0,146,0,14,10,0,0,83,26,0,13,0,26,160,1047,141,2655,161,1,4886,791,19570
85,1389,5977,-4588,510,11.72,44049,1,1.84,0.41,525,1384,8,9,0,158,26,24,105,39,10,118,119,97,14,91,11,127,20,93,91,227,331,1,548,470,113,593,165,2290
86,982,620,362,370,1.68,42399,0.78,1.94,0.39,1144,251,0,0,0,48,0,6,15,0,0,0,54,0,0,26,0,0,44,25,33,0,656,286,2168,70,8,8508,909,14040
87,1641,806,835,647,1.25,40120,0.78,1.83,0.38,614,346,44,0,0,32,0,5,0,52,7,7,7,0,0,67,41,0,14,21,27,21,739,92,1969,136,3,5959,416,11930
88,1847,5895,-4048,763,7.73,41658,0.88,1.93,0.43,644,561,0,0,0,243,13,14,28,0,0,22,15,15,7,79,10,39,26,8,25,15,950,187,3245,119,0,8918,796,17470
89,1710,953,757,86,11.08,0.01,0.01,0.01,0.01,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12250
90,928,702,226,366,1.92,37834,0.68,1.72,0.33,455,327,0,0,0,0,0,12,49,16,0,10,8,14,6,27,66,29,45,0,31,14,417,51,1050,61,1,4500,690,10400
91,1299,1553,-254,513,3.03,34922,0.81,1.6,0.36,637,213,0,0,0,120,0,0,0,0,0,0,15,0,0,0,0,0,0,0,36,42,330,1,1100,20,0,1174,136,2830
92,1789,355,1434,786,0.45,44897,0.89,1.64,0.4,672,619,7,2,0,42,221,0,37,0,0,8,14,18,7,27,7,25,9,31,57,106,831,45,2066,130,113,2271,575,7450
93,879,400,479,344,1.16,34893,0.82,1.68,0.43,1110,198,0,0,0,52,0,0,0,0,0,0,0,0,0,70,0,24,0,17,10,24,231,1,1363,113,0,20630,563,46750
94,796,363,433,294,1.23,34893,0.78,1.68,0.41,1095,293,0,8,0,23,0,5,54,0,9,54,18,0,9,17,0,0,0,72,23,0,199,1,3003,91,307,9911,259,18430
95,507,768,-261,209,3.67,34893,0.81,1.68,0.43,993,85,0,0,0,37,0,0,0,0,0,14,0,0,0,0,0,0,0,13,22,0,136,1,487,32,0,9382,450,18470
96,1427,736,691,458,1.61,34893,0.87,1.68,0.46,467,242,0,0,0,26,0,0,0,0,6,0,14,0,0,0,20,35,0,7,29,105,425,1,1674,14,0,16638,727,30440
97,1585,1865,-280,676,2.76,41769,0.8,1.91,0.4,754,503,0,241,0,59,0,0,0,74,0,0,11,0,0,50,0,0,0,0,68,0,536,1,1297,16,6,1328,189,3230
98,1459,666,793,611,1.09,38956,0.83,1.84,0.43,588,397,6,2,0,72,0,11,18,18,0,22,20,16,6,40,12,22,56,14,46,16,745,134,2712,223,0,7543,958,19120
99,813,1688,-875,303,5.57,35255,0.78,1.55,0.45,1117,185,59,0,0,25,0,0,13,0,7,7,3,12,0,15,0,14,5,0,12,12,192,1,721,70,74,1273,309,3920
100,2153,2075,78,935,2.22,35081,0.69,1.41,0.34,987,1346,69,2,8,53,28,7,94,0,21,48,22,36,77,155,77,225,18,49,104,254,960,25,993,432,9,2237,277,5680
101,3679,5092,-1413,1132,4.5,35496,0.76,1.73,0.53,685,420,133,0,0,0,14,13,0,101,0,0,0,0,0,33,0,37,0,23,65,0,587,1,3176,48,0,38888,312,53720
102,3742,3631,111,1353,2.68,42280,0.89,2.01,0.38,1200,2557,0,0,25,103,263,99,144,48,49,213,115,199,0,120,39,278,21,116,503,222,935,1,998,172,175,2912,135,4570
103,2672,31921,-29249,960,33.25,45848,1.12,2.14,0.41,603,461,124,0,0,48,9,18,40,0,0,0,0,0,0,89,0,0,18,61,53,0,395,1,1429,17,337,31741,226,38010
104,2308,8197,-5889,866,9.47,46241,1.13,2.15,0.41,533,611,41,0,0,48,0,12,50,16,0,20,56,14,0,206,12,33,0,0,30,75,333,1,1687,113,20,14940,193,18940
105,2430,2582,-152,876,2.95,41158,0.94,1.97,0.42,547,520,153,0,0,22,92,6,0,20,0,0,38,31,0,75,13,0,38,0,33,0,346,1,1430,578,0,20734,233,24020
106,2982,5196,-2214,959,5.42,42927,0.93,2.06,0.42,598,602,155,0,0,136,0,24,33,28,0,0,8,19,0,27,14,35,0,21,50,53,449,1,1978,84,0,14808,170,18170
107,4087,2073,2014,1383,1.5,44461,1.04,2.14,0.47,815,868,322,0,0,77,6,13,66,92,0,0,14,30,0,52,18,48,20,20,43,47,786,1,4756,168,0,35281,192,42500
108,3448,7096,-3648,1075,6.6,41566,0.96,1.99,0.43,479,650,41,0,0,34,6,9,196,17,6,17,30,31,0,59,0,30,0,20,55,99,465,1,1986,163,44,9817,189,13280
109,3316,2499,817,1020,2.45,41158,0.97,1.97,0.44,562,369,0,68,0,78,0,0,0,0,0,21,129,40,0,0,0,0,0,0,33,0,509,1,2598,1083,21,27949,524,33650
110,3340,2649,691,1037,2.55,47531,1.21,2.2,0.41,569,223,0,0,0,16,13,9,43,0,0,0,0,31,0,0,13,40,24,0,35,0,507,1,2091,202,19,41691,600,47140
111,733,13267,-12534,485,27.35,47531,1.12,2.2,0.38,1134,210,55,0,0,23,0,0,19,0,0,0,15,19,0,34,0,0,0,14,19,12,160,1,476,53,0,8718,193,10090
112,964,10906,-9942,326,33.45,44654,1.1,2.1,0.43,257,429,193,0,0,40,0,0,0,0,0,0,0,0,0,0,18,0,0,27,36,115,232,1,1237,374,0,12824,246,15300
113,2727,1930,797,107,18.04,35555,0.84,1.57,0.49,198,108,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,199,50,0,4764,286,6320
114,526,1823,-1297,225,8.1,40938,1.04,1.95,0.44,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,485,0,0,14789,511,32440
115,456,404,52,191,2.12,41809,1.1,2.01,0.45,201,53,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,16,0,0,14,0,137,1,614,1,0,13331,455,31420
116,2203,2081,122,883,2.36,59778,1.04,1.97,0.34,567,1734,0,0,0,38,34,21,346,22,73,138,74,139,62,78,41,325,36,68,153,85,980,96,1574,255,233,2901,213,6690
117,876,790,86,275,2.87,43245,0.92,1.68,0.44,226,373,0,0,0,13,224,23,0,0,0,0,0,11,0,18,5,24,0,0,13,41,188,1,1041,18,0,8308,368,10340
118,2539,2466,73,1046,2.36,60441,1.09,1.93,0.38,592,2144,0,0,7,406,285,95,98,31,14,0,32,32,11,53,169,374,39,30,177,289,1137,91,1622,138,449,3146,181,7450
119,1980,1910,70,792,2.41,35555,0.71,1.57,0.41,465,763,0,0,0,11,11,13,74,55,5,31,19,25,5,0,53,148,11,22,73,206,877,85,1302,144,217,1046,299,4000
120,1123,8576,-7453,417,20.57,49644,1.07,1.97,0.41,266,121,0,0,0,0,0,23,0,0,0,0,0,31,0,0,0,0,0,24,43,0,387,1,1857,33,0,24291,571,30440
121,1320,1014,306,468,2.17,42354,0.83,1.68,0.4,292,325,85,0,0,13,8,5,15,23,0,0,21,0,0,0,0,0,0,36,84,36,464,1,1783,33,151,26602,258,31580
122,1275,720,555,427,1.69,43631,1.05,1.83,0.39,290,311,237,0,0,19,0,9,16,16,6,0,0,0,0,0,0,0,0,0,10,0,341,1,2260,137,0,20768,215,33890
123,454,1278,-824,175,7.3,41687,1.04,1.98,0.42,185,108,0,0,0,0,0,13,17,27,0,0,0,0,0,0,0,0,0,0,17,34,117,1,551,2,0,12090,431,13770
124,647,1427,-780,236,6.05,57712,1.05,1.93,0.37,238,297,0,0,0,10,129,8,21,13,0,0,0,9,4,28,6,32,0,13,13,9,156,1,715,33,350,14518,349,18380
125,1255,8970,-7715,465,19.29,41919,1.04,1.99,0.42,296,373,0,0,0,0,5,0,106,24,0,0,0,9,0,24,74,28,8,20,74,0,360,1,1760,666,103,26369,549,37200
126,651,9430,-8779,269,35.06,33961,1,1.77,0.39,218,96,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19,8,0,0,53,184,1,1030,36,0,15976,468,19870
127,970,1801,-831,369,4.88,37905,0.96,1.79,0.43,269,98,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,27,52,0,272,1,1290,0,0,29691,598,34650
128,988,1159,-171,422,2.75,33961,1.02,1.77,0.4,254,678,596,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,11,15,19,17,428,6,1517,12,7,28080,244,31800
129,348,5503,-5155,153,35.97,60441,1.32,1.93,0.46,204,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,99,1,397,0,0,8026,358,10520
130,952,7499,-6547,323,23.22,46417,1,1.73,0.46,249,128,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,53,14,250,1,1430,0,6,23506,541,29510
131,832,10922,-10090,321,34.02,51242,1.13,1.87,0.41,246,66,0,0,0,0,0,9,0,16,0,0,21,0,0,0,0,0,0,0,20,0,246,1,1177,9,0,19119,513,23680
132,778,677,101,297,2.28,35555,0.71,1.57,0.41,217,61,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,43,0,255,1,1247,176,0,26091,582,33790
133,890,434,456,299,1.45,63721,1.26,2.01,0.37,208,283,132,0,0,12,0,0,0,13,0,0,18,0,0,30,0,0,34,0,23,20,209,1,963,209,0,15406,231,18120
134,840,808,32,285,2.84,39967,0.95,1.8,0.44,247,258,0,0,0,14,0,0,30,17,0,0,0,0,0,17,0,163,0,0,17,0,212,1,853,32,1,13230,452,15580
135,2254,2106,148,794,2.65,60441,1.1,1.93,0.39,382,2597,0,0,7,47,105,43,547,36,56,314,112,349,10,70,24,177,26,102,348,225,792,1,2167,388,487,10756,239,16280
136,917,464,453,363,1.28,40968,1.05,1.86,0.38,272,93,0,0,4,0,0,0,0,24,0,0,0,0,0,17,0,19,0,0,29,0,250,1,1351,19,0,13456,454,17170
137,1149,978,171,443,2.21,40968,1.02,1.86,0.37,296,121,0,0,0,19,8,6,0,28,0,0,0,18,0,0,0,0,0,14,28,0,335,1,1734,249,0,24344,766,32270
138,543,900,-357,233,3.86,40968,1.15,1.86,0.41,267,48,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,32,0,149,1,1441,4,0,10539,358,20140
139,432,315,117,178,1.77,40968,1.01,1.86,0.36,204,184,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,21,13,122,122,1,631,22,0,9778,389,23630
140,3186,2646,540,1118,2.37,49459,1.13,1.88,0.43,496,1830,0,0,5,17,0,38,237,59,46,83,97,60,12,458,124,117,8,106,148,215,1261,144,782,91,41,212,145,1900
141,1028,7505,-6477,400,18.76,33961,0.98,1.77,0.39,280,461,0,0,0,12,0,30,76,12,0,36,15,15,62,28,72,35,0,16,17,34,298,1,618,29,18,246,143,1390
142,2688,3072,-384,973,3.16,33961,0.99,1.77,0.39,332,604,0,0,0,0,9,99,91,44,0,0,33,0,0,0,105,0,0,21,30,171,432,1,941,47,40,4046,228,5750
143,4311,3471,840,1494,2.32,58591,1.17,2.02,0.47,443,965,0,19,0,140,67,29,75,27,0,19,52,42,4,112,10,62,140,31,122,14,842,1,5250,425,464,8820,730,16420
144,3278,5013,-1735,1020,4.91,57979,1.24,2.06,0.47,392,791,37,0,0,86,0,15,55,36,11,36,21,30,3,53,39,68,20,18,75,189,428,1,1861,39,0,4715,128,10960
145,4131,2447,1684,1305,1.88,42103,1.09,1.95,0.48,370,325,92,0,0,63,0,0,32,26,0,0,0,0,4,0,0,62,0,0,31,15,686,1,5657,65,0,7623,782,14610
146,4914,2622,2292,1482,1.77,77009,1.36,2.1,0.6,404,1087,5,0,17,103,7,40,62,34,6,28,45,168,5,139,29,95,17,76,106,106,703,1,2506,141,41,3813,125,7320
