TAZ_ID,TOTPOP,HHPOP,GQPOP,HH,HHSIZE,HHINC,HHWRK,HHVEH,HHSTD,SENHH,TOTEMP,EMP_11,EMP_21,EMP_22,EMP_23,EMP_3133,EMP_42,EMP_4445,EMP_4849,EMP_51,EMP_52,EMP_53,EMP_54,EMP_55,EMP_56,EMP_61,EMP_62,EMP_71,EMP_72,EMP_81,EMP_92,TotHouse,VacHouse,Res,Com,Ind,Agr,Vac,TotLand
39,1405,12779,-11374,493,25.92,42713,0.99,1.72,0.41,417,851,56,0,0,31,10,21,117,31,0,53,59,44,0,45,16,118,0,66,84,99,308,1,1841,298,144,8590,226,19310
40,964,667,297,433,1.54,40400,0.81,1.97,0.31,399,225,0,0,0,67,0,20,17,27,0,0,0,0,0,0,0,0,0,32,29,33,505,72,2931,36,0,29255,534,71870
41,627,5422,-4795,249,21.78,48771,1.03,1.89,0.42,358,434,106,0,0,44,42,40,43,59,0,0,0,0,0,0,0,0,0,20,52,29,142,1,937,183,0,3659,140,8840
42,784,10275,-9491,296,34.71,48771,1.07,1.89,0.44,368,489,8,0,0,163,81,17,57,27,0,19,0,0,0,0,16,0,0,28,43,29,163,1,881,149,0,2071,212,8950
43,1691,12558,-10867,576,21.8,48646,1,1.89,0.41,424,822,133,0,0,33,107,51,49,54,0,26,0,23,0,103,17,77,0,28,54,67,372,1,1928,372,351,5037,68,12770
44,1142,1132,10,368,3.08,39664,0.78,1.88,0.39,353,230,86,0,0,40,0,26,0,34,0,0,26,0,0,0,0,0,0,0,17,0,196,1,1404,22,0,7952,206,17320
45,948,520,428,338,1.54,48357,0.97,1.9,0.36,387,180,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,0,208,1,1518,99,0,17085,485,23760
46,579,328,251,228,1.44,40400,0.82,1.97,0.31,347,158,0,0,0,55,14,9,0,0,0,0,0,0,0,0,0,0,17,0,37,27,142,1,1043,32,0,7147,361,10490
47,1485,1123,362,523,2.15,48771,1.01,1.89,0.41,387,280,77,0,0,25,0,8,29,23,8,0,0,0,0,0,0,0,25,18,66,0,280,1,1727,128,0,5700,164,17510
48,2120,12070,-9950,805,14.99,45245,0.9,1.8,0.34,532,426,106,0,0,34,0,0,0,37,0,29,29,0,0,0,0,0,34,63,54,40,958,153,3137,248,20,5103,368,29040
49,2199,2096,103,927,2.26,36977,0.82,1.55,0.34,617,2778,71,0,17,118,134,70,469,49,52,269,74,102,18,117,77,310,27,133,218,453,731,1,880,306,210,175,10,2270
50,609,234,375,231,1.01,40400,0.8,1.97,0.3,333,311,8,0,0,0,0,9,32,0,8,16,61,41,0,0,14,0,0,36,37,50,159,1,275,49,0,23,70,580
51,631,5279,-4648,249,21.2,41001,0.95,1.97,0.45,2127,513,333,0,0,56,0,0,35,0,0,0,0,34,0,0,0,0,0,17,37,0,142,1,970,29,0,13459,203,15550
52,1126,365,761,413,0.88,41001,0.85,1.97,0.4,1140,307,0,0,0,115,25,8,36,0,0,0,24,0,0,0,0,0,0,0,45,55,292,1,1774,20,0,32104,595,35280
53,1169,406,763,394,1.03,41001,0.94,1.97,0.45,1266,730,144,0,0,62,30,9,40,21,0,22,22,28,0,62,13,36,8,28,64,140,242,1,1536,55,601,18154,165,22680
54,842,787,55,282,2.79,41001,0.96,1.97,0.46,1034,306,0,0,0,0,0,15,40,22,11,0,8,0,0,37,0,141,0,0,33,0,164,1,658,65,17,1994,219,3180
55,1685,1433,252,566,2.53,32531,0.79,2.31,0.43,1072,339,193,13,0,0,26,13,21,18,0,0,19,0,0,0,0,0,0,0,17,18,326,1,2460,465,703,52474,555,57880
56,738,1219,-481,274,4.45,32293,0.76,2.32,0.42,1092,200,0,0,0,38,0,0,27,14,0,8,0,18,0,36,0,24,12,0,24,0,160,1,1243,218,0,14631,469,17170
57,1185,2005,-820,424,4.73,32293,0.8,2.32,0.44,1015,183,0,0,0,0,0,0,57,31,0,0,16,0,0,0,0,0,0,0,0,79,432,9,3408,63,0,20531,1205,29510
58,803,620,183,327,1.9,32293,0.72,2.32,0.4,1255,247,0,0,0,0,0,23,41,0,0,0,23,32,0,39,0,0,14,0,0,74,175,1,1044,31,0,6428,368,8290
59,786,776,10,287,2.7,35073,0.82,2.21,0.43,1063,234,0,0,0,0,0,0,65,0,0,0,46,45,0,0,0,0,0,0,78,0,176,1,1102,107,41,21278,561,26570
60,1025,502,523,358,1.4,28795,0.69,1.79,0.45,984,196,0,0,0,0,0,0,49,29,0,0,0,35,0,0,0,0,0,0,32,51,209,1,1771,159,0,50090,689,57550
61,870,812,58,320,2.54,28795,0.74,1.79,0.48,2108,240,0,0,0,0,13,0,92,35,0,0,0,0,0,59,0,0,0,17,25,0,196,1,1685,0,20,23088,769,27730
62,1201,950,251,467,2.03,28823,0.74,1.79,0.48,873,375,0,0,0,97,0,9,32,20,0,0,15,33,0,35,6,0,14,0,41,71,375,1,2090,38,0,30672,588,32700
63,1891,766,1125,221,3.47,28795,0.72,1.79,0.47,2077,305,0,0,0,0,0,16,43,0,0,12,38,0,0,124,0,0,0,22,51,0,131,1,947,31,0,7541,370,13620
64,644,585,59,220,2.66,28795,0.7,1.79,0.45,1912,757,0,0,0,0,19,17,48,46,0,0,24,0,0,138,0,0,0,0,0,466,128,1,752,11,0,11288,447,19530
65,1339,3645,-2306,480,7.59,41001,0.93,1.97,0.44,1227,235,0,0,0,0,0,13,43,23,0,0,0,29,0,46,9,0,11,16,45,0,264,1,1864,108,9,17477,466,21140
66,2133,4915,-2782,132,37.23,28795,0.86,1.79,0.56,1729,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,67,1,164,1,0,2471,230,14710
67,1481,1430,51,607,2.36,41001,0.87,1.97,0.41,1286,1140,33,0,16,126,30,15,67,49,82,75,40,54,0,58,9,139,13,38,102,193,475,1,748,141,188,2660,90,3640
68,2227,2095,132,697,3.01,42818,1.07,1.69,0.41,1363,1363,12,22,11,102,36,18,72,28,12,48,48,74,25,178,84,137,32,34,62,327,369,1,794,47,403,229,1,2050
69,844,3642,-2798,316,11.53,34623,0.75,1.67,0.4,2133,203,0,0,14,98,0,37,0,0,0,0,0,0,0,0,34,0,0,0,21,0,182,1,755,11207,0,5463,13600,27340
70,4134,2891,1243,226,12.79,34893,1.05,1.68,0.55,2169,605,0,0,0,0,485,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,67,38,290,1002,20,24940
71,642,2935,-2293,298,9.85,44897,0.83,1.64,0.37,2203,335,0,0,0,0,0,0,96,0,11,0,0,0,0,78,0,0,0,39,30,82,134,1,256,56,0,246,283,31330
72,3935,1588,2347,217,7.32,36080,0.93,1.71,0.6,2155,609,73,3,0,43,140,0,55,0,0,14,24,23,9,92,23,50,14,0,26,22,78,1,48,235,0,1868,4477,24460
73,1733,3390,-1657,704,4.82,34377,0.8,1.58,0.35,1245,1084,213,0,0,58,29,13,90,0,27,37,74,54,0,44,17,72,25,26,99,205,389,1,211,36,18,0,7,470
74,2032,1996,36,820,2.43,34904,0.78,1.6,0.35,1763,1026,11,3,11,85,0,15,125,32,13,35,7,51,11,91,40,135,21,32,189,119,557,1,1186,163,132,1206,78,3530
75,2321,3794,-1473,931,4.08,43855,1.03,1.67,0.42,1684,499,8,0,0,49,15,9,35,26,0,19,3,51,8,50,31,55,37,18,36,50,568,1,1250,53,53,195,194,3460
76,2079,3734,-1655,919,4.06,42818,0.91,1.69,0.35,1891,1629,0,0,0,79,27,49,545,34,33,86,33,57,18,130,43,113,22,109,149,101,554,1,978,178,85,1323,118,3130
77,2975,3289,-314,1190,2.76,28464,0.72,1.5,0.43,1972,571,0,0,0,71,0,36,45,0,9,16,93,45,0,78,0,69,0,0,55,53,908,1,1469,56,39,103,106,2300
78,811,2069,-1258,352,5.88,44897,0.92,1.64,0.41,2186,308,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,296,173,1,23576,3,58,25412,38,48090
79,615,2431,-1816,298,8.16,44897,0.91,1.64,0.41,1160,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,34,52,133,1,333,0,0,223,43,4430
80,1563,1995,-432,539,3.7,44897,0.89,1.64,0.4,1162,488,0,0,0,61,0,14,53,32,0,21,0,30,0,59,0,0,30,79,109,0,348,1,1352,75,0,426,303,3060
81,2338,2221,117,927,2.4,26687,0.66,1.48,0.42,1859,1424,12,4,12,77,30,41,136,28,41,159,64,55,13,165,33,156,61,104,166,66,629,1,552,189,138,1028,45,2870
82,2159,5413,-3254,837,6.47,45710,1.03,2.05,0.47,1371,718,21,3,0,120,95,10,43,41,0,18,8,22,9,78,14,85,19,19,37,78,463,1,1456,11,478,997,1,3910
83,1124,1287,-163,371,3.47,37834,0.7,1.72,0.34,2191,403,0,0,0,142,0,10,42,62,0,18,0,0,0,48,18,0,0,23,39,0,213,1,1135,124,18,9460,393,14620
84,2252,5548,-3296,927,5.98,45710,0.96,2.05,0.44,1681,591,0,0,0,95,0,0,0,136,0,22,10,0,0,100,26,0,22,0,35,145,924,1,2883,172,1,4969,471,19570
85,1555,5650,-4095,545,10.37,44049,1,1.84,0.41,1154,1405,11,8,0,155,28,25,112,45,13,106,103,94,17,110,17,142,27,88,97,204,276,1,577,456,171,593,92,2290
86,1063,752,311,376,2,42399,0.78,1.94,0.39,2204,280,0,0,0,60,0,6,27,0,0,0,44,0,0,35,0,0,41,28,38,0,583,207,2348,82,11,8654,568,14040
87,1738,1023,715,660,1.55,40120,0.78,1.83,0.38,1347,374,38,0,0,48,0,6,0,48,10,10,7,0,0,67,37,0,16,26,30,29,653,1,2104,143,3,6038,195,11930
88,1986,5620,-3634,791,7.1,41658,0.88,1.93,0.43,1395,588,0,0,0,192,15,14,44,0,0,24,12,22,10,82,15,59,27,14,35,22,867,77,3521,132,0,9007,418,17470
89,1730,1081,649,93,11.62,0.01,0.01,0.01,0.01,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12250
90,1100,906,194,400,2.27,37834,0.68,1.72,0.33,1001,355,0,0,0,0,0,11,49,20,0,13,8,21,9,39,49,44,37,0,33,21,368,1,1140,70,1,4569,521,10400
91,1472,1766,-294,549,3.22,34922,0.81,1.6,0.36,1384,243,0,0,0,132,0,0,0,0,0,0,15,0,0,0,0,0,0,0,45,51,276,1,1157,23,0,1141,109,2830
92,1924,695,1229,810,0.86,44897,0.89,1.64,0.4,1441,646,10,3,0,57,180,0,55,0,0,11,14,27,10,35,10,37,12,34,54,97,578,1,2225,141,221,2336,230,7450
93,1028,618,410,371,1.67,34893,0.82,1.68,0.43,2149,228,0,0,0,62,0,0,0,0,0,0,0,0,0,64,0,34,0,22,15,30,200,1,1473,110,0,20565,523,46750
94,884,513,371,304,1.69,34893,0.78,1.68,0.41,2125,322,0,7,0,44,0,7,54,0,12,48,18,0,12,25,0,0,0,68,26,0,173,1,3180,100,418,9663,211,18430
95,603,905,-302,218,4.15,34893,0.81,1.68,0.43,1960,115,0,0,0,52,0,0,0,0,0,20,0,0,0,0,0,0,0,18,25,0,126,1,522,38,0,9352,440,18470
96,1587,995,592,491,2.03,34893,0.87,1.68,0.46,1026,272,0,0,0,42,0,0,0,0,9,0,13,0,0,0,18,52,0,14,33,90,309,1,1815,17,0,16705,514,30440
97,1684,2008,-324,692,2.9,41769,0.8,1.91,0.4,1573,530,0,210,0,77,0,0,0,80,0,0,11,0,0,74,0,0,0,0,77,0,393,1,1370,19,11,1302,135,3230
98,1604,925,679,635,1.46,38956,0.83,1.84,0.43,1291,424,9,3,0,73,0,11,23,22,0,22,17,23,9,41,12,31,44,19,44,23,685,50,2949,236,0,7815,436,19120
99,984,1859,-875,335,5.55,35255,0.78,1.55,0.45,2161,215,37,0,0,33,0,0,20,0,7,10,3,17,0,23,0,22,7,0,18,17,174,1,772,76,61,1302,236,3920
100,2281,2214,67,956,2.32,35081,0.69,1.41,0.34,1950,1368,66,3,12,71,32,11,98,0,24,50,22,45,71,156,71,220,24,53,104,233,651,1,1058,426,15,2267,183,5680
101,6581,8217,-1636,1681,4.89,35496,0.76,1.73,0.53,762,447,76,0,0,0,10,18,0,80,0,0,0,0,0,78,0,95,0,18,73,0,535,1,3492,48,0,38646,238,53720
102,6503,6408,95,1895,3.38,42280,0.89,2.01,0.38,1552,2572,0,0,26,108,249,96,149,68,49,203,140,201,0,128,40,275,24,116,477,222,720,1,1073,180,301,2785,54,4570
103,5530,31912,-26382,1512,21.11,45848,1.12,2.14,0.41,686,488,81,0,0,39,8,23,75,0,0,0,0,0,0,115,0,0,32,45,70,0,411,1,1572,20,498,31424,234,38010
104,4980,10964,-5984,1420,7.72,46241,1.13,2.15,0.41,622,638,24,0,0,34,0,15,67,34,0,28,53,13,0,165,21,85,0,0,50,50,366,1,1855,122,28,14750,198,18940
105,5184,5360,-176,1430,3.75,41158,0.94,1.97,0.42,764,547,100,0,0,23,60,13,0,39,0,0,47,31,0,107,24,0,44,0,58,0,375,1,1577,542,0,20621,237,24020
106,5863,7988,-2125,1511,5.29,42927,0.93,2.06,0.42,724,629,84,0,0,80,0,23,61,42,0,0,13,20,0,73,23,91,0,17,62,39,442,1,2164,90,0,14610,175,18170
107,6973,5247,1726,1929,2.72,44461,1.04,2.14,0.47,889,892,202,0,0,57,6,19,88,84,0,0,30,30,0,92,27,103,32,18,62,40,660,1,5177,175,0,34813,233,42500
108,6358,10164,-3806,1626,6.25,41566,0.96,1.99,0.43,575,677,25,0,0,27,6,15,153,37,6,28,37,23,0,89,0,86,0,17,65,66,463,1,2164,172,61,9661,141,13280
109,6219,5519,700,1571,3.51,41158,0.97,1.97,0.44,784,396,0,52,0,70,0,0,0,0,0,36,127,43,0,0,0,0,0,0,67,0,482,1,2898,1019,39,27725,495,33650
110,6252,5660,592,1588,3.56,47531,1.21,2.2,0.41,681,253,0,0,0,12,7,12,51,0,0,0,0,19,0,0,17,71,24,0,40,0,484,1,2338,214,32,41430,590,47140
111,1611,12989,-11378,1015,12.8,47531,1.12,2.2,0.38,1467,240,27,0,0,17,0,0,41,0,0,0,26,18,0,51,0,0,0,11,33,16,213,1,531,59,0,8651,197,10090
112,972,10087,-9115,327,30.85,44654,1.1,2.1,0.43,378,458,179,0,0,49,0,0,0,0,0,0,0,0,0,0,27,0,0,33,58,111,193,1,1309,318,0,12827,229,15300
113,2695,2012,683,112,17.96,35555,0.84,1.57,0.49,326,138,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,211,50,0,4712,325,6320
114,676,2073,-1397,251,8.26,40938,1.04,1.95,0.44,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1,525,0,0,14751,510,32440
115,486,441,45,197,2.24,41809,1.1,2.01,0.45,329,86,0,0,0,0,0,0,0,17,0,0,0,0,0,21,0,28,0,0,20,0,122,1,657,1,0,13266,477,31420
116,2181,2076,105,877,2.37,59778,1.04,1.97,0.34,650,1757,0,0,0,47,34,21,334,28,70,135,86,139,60,90,44,319,39,71,152,88,809,1,1658,264,349,2819,87,6690
117,896,822,74,281,2.93,43245,0.92,1.68,0.44,351,403,0,0,0,22,199,23,0,0,0,0,0,17,0,30,8,38,0,0,22,44,164,1,1110,21,0,8236,369,10340
118,2507,2444,63,1036,2.36,60441,1.09,1.93,0.38,672,2162,0,0,10,396,274,93,107,40,17,0,41,38,14,64,164,369,42,36,174,282,838,1,1673,140,706,2937,81,7450
119,1962,1901,61,787,2.42,35555,0.71,1.57,0.41,560,792,0,0,0,20,11,13,80,56,8,33,34,31,8,0,50,143,14,28,73,188,730,1,1381,154,314,1039,121,4000
120,1130,8035,-6905,418,19.22,49644,1.07,1.97,0.41,387,154,0,0,0,0,0,26,0,0,0,0,0,37,0,0,0,0,0,30,60,0,280,1,1997,36,0,24188,531,30440
121,1322,1060,262,468,2.26,42354,0.83,1.68,0.4,409,356,74,0,0,22,9,8,27,27,0,0,35,0,0,0,0,0,0,39,79,39,320,1,1891,39,212,26437,251,31580
122,1323,847,476,432,1.96,43631,1.05,1.83,0.39,408,341,224,0,0,28,0,12,27,24,9,0,0,0,0,0,0,0,0,0,16,0,263,1,2389,142,0,20631,218,33890
123,486,1397,-911,182,7.68,41687,1.04,1.98,0.42,316,141,0,0,0,0,0,16,29,33,0,0,0,0,0,0,0,0,0,0,26,38,109,1,590,2,0,12022,460,13770
124,701,1604,-903,243,6.6,57712,1.05,1.93,0.37,362,327,0,0,0,16,94,8,30,16,0,0,0,14,4,39,9,45,0,16,22,14,141,1,761,39,618,14265,284,18380
125,1257,8410,-7153,465,18.09,41919,1.04,1.99,0.42,412,404,0,0,0,0,5,0,112,25,0,0,0,15,0,35,68,44,11,23,66,0,279,1,1894,648,143,26227,536,37200
126,673,8735,-8062,273,32,33961,1,1.77,0.39,344,129,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,32,11,0,0,59,161,1,1104,39,0,15885,483,19870
127,979,1942,-963,371,5.23,37905,0.96,1.79,0.43,388,131,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,38,64,0,221,1,1390,0,0,29594,595,34650
128,1001,1199,-198,425,2.82,33961,1.02,1.77,0.4,376,708,581,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,17,24,28,26,309,1,1607,15,7,27993,240,31800
129,377,5267,-4890,158,33.34,60441,1.32,1.93,0.46,332,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,95,1,423,0,0,7962,396,10520
130,964,7119,-6155,326,21.84,46417,1,1.73,0.46,371,161,0,0,0,0,0,0,48,37,0,0,0,0,0,0,0,0,0,0,56,20,202,1,1537,0,6,23398,542,29510
131,844,9966,-9122,323,30.85,51242,1.13,1.87,0.41,368,99,0,0,0,0,0,14,0,24,0,0,31,0,0,0,0,0,0,0,30,0,200,1,1263,12,0,19031,512,23680
132,800,714,86,301,2.37,35555,0.71,1.57,0.41,344,94,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,64,0,199,1,1342,164,0,26011,579,33790
133,910,520,390,305,1.7,63721,1.26,2.01,0.37,336,314,120,0,0,21,0,0,0,19,0,0,30,0,0,41,0,0,34,0,26,23,178,1,1018,209,0,15351,231,18120
134,860,832,28,289,2.88,39967,0.95,1.8,0.44,369,290,0,0,0,23,0,0,39,23,0,0,0,0,0,29,0,154,0,0,23,0,177,1,913,38,1,13157,459,15580
135,2252,2125,127,794,2.68,60441,1.1,1.93,0.39,488,2615,0,0,10,56,101,43,518,45,56,304,123,334,13,97,24,201,26,104,344,219,512,1,2291,395,814,10400,137,16280
136,932,543,389,366,1.48,40968,1.05,1.86,0.38,391,126,0,0,5,0,0,0,0,27,0,0,0,0,0,29,0,34,0,0,31,0,210,1,1447,22,0,13373,439,17170
137,1155,1009,146,444,2.27,40968,1.02,1.86,0.37,412,154,0,0,0,26,9,8,0,34,0,0,0,23,0,0,0,0,0,20,34,0,263,1,1873,228,0,24414,578,32270
138,573,987,-414,240,4.11,40968,1.15,1.86,0.41,387,81,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,53,0,137,1,1537,4,0,10423,378,20140
139,463,363,100,185,1.96,40968,1.01,1.86,0.36,332,217,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,30,19,131,113,1,674,25,0,9707,416,23630
140,3137,2674,463,1110,2.41,49459,1.13,1.88,0.43,587,1852,0,0,8,26,0,38,237,62,46,83,107,63,15,439,121,132,14,106,148,208,1065,1,821,100,59,209,82,1900
141,1039,7135,-6096,402,17.75,33961,0.98,1.77,0.39,398,491,0,0,0,19,0,27,80,17,0,33,28,18,49,37,65,44,0,19,20,34,237,1,647,35,26,243,105,1390
142,5549,5993,-444,1524,3.93,33961,0.99,1.77,0.39,444,631,0,0,0,0,9,83,117,66,0,0,50,0,0,0,91,0,0,22,58,135,434,1,1034,54,68,3959,186,5750
143,7196,6476,720,2037,3.18,58591,1.17,2.02,0.47,541,989,0,13,0,96,43,29,95,48,0,32,57,32,4,133,21,118,107,26,114,21,700,1,5754,421,797,8684,33,16420
