TAZ_ID,TOTPOP,HHPOP,GQPOP,HH,HHSIZE,HHINC,HHWRK,HHVEH,HHSTD,SENHH,TOTEMP,EMP_11,EMP_21,EMP_22,EMP_23,EMP_3133,EMP_42,EMP_4445,EMP_4849,EMP_51,EMP_52,EMP_53,EMP_54,EMP_55,EMP_56,EMP_61,EMP_62,EMP_71,EMP_72,EMP_81,EMP_92,TotHouse,VacHouse,Res,Com,Ind,Agr,Vac,TotLand
18,3449,3405,44,1118,3.05,42456,0.92,1.98,0.49,442,418,160,0,0,66,0,0,0,0,0,0,21,15,0,0,11,57,16,23,50,0,307,1,1520,15,0,13742,179,16960
19,5135,4155,980,1332,3.12,73145,1.18,2.58,0.48,434,256,0,0,0,22,10,9,36,30,0,16,8,8,0,0,0,49,18,12,39,0,582,1,4234,132,0,43090,528,50820
20,3085,3163,-78,956,3.31,66179,1.26,2.31,0.41,411,453,260,0,8,55,0,13,0,0,10,17,21,15,0,0,0,0,0,0,54,0,292,1,1177,1,1,19978,218,22930
21,4956,5016,-60,1317,3.81,55338,1.11,2.06,0.47,460,647,311,0,0,22,0,15,0,0,0,26,0,13,0,64,31,0,36,22,59,49,479,1,1600,14,0,28461,236,31210
22,2202,3515,-1313,993,3.54,55110,1.12,2.07,0.44,421,276,0,26,0,32,0,0,30,70,0,14,0,10,0,30,0,40,0,0,23,0,251,1,890,143,0,10940,381,13410
23,5069,4680,389,1259,3.72,68271,1.13,2.44,0.47,451,528,101,0,3,27,0,13,51,46,0,24,19,13,3,58,0,77,20,12,44,17,489,1,3458,463,0,29947,233,36870
24,4750,13974,-9224,1326,10.54,49033,1.04,1.92,0.45,468,345,0,0,5,40,0,20,51,28,11,17,9,9,0,51,0,50,0,0,54,0,423,1,2029,25,0,6759,214,9960
25,3821,3763,58,1125,3.34,59225,1.14,2.16,0.41,580,661,131,0,0,96,134,6,27,23,0,17,15,12,0,29,0,59,25,23,62,0,394,1,2077,588,0,24889,240,30020
26,2426,3352,-926,879,3.81,66179,1.28,2.31,0.41,497,544,377,0,0,0,0,0,0,0,8,0,0,19,0,0,0,0,0,43,51,46,244,1,1286,33,0,6895,118,10580
27,6530,6475,55,1964,3.3,39860,1.07,1.77,0.51,630,2223,0,10,0,140,316,208,103,439,0,44,44,40,10,141,71,271,144,21,150,70,792,1,1103,41,1752,1359,99,5160
28,2760,3625,-865,1033,3.51,43555,0.87,2.08,0.48,422,298,0,0,3,34,5,11,28,24,0,8,22,9,0,30,0,41,0,16,24,42,273,1,268,24,19,84,16,690
29,5108,4938,170,1302,3.79,53483,1.22,2.35,0.59,397,436,0,0,0,45,10,37,60,31,0,0,24,0,0,0,51,81,0,28,69,0,413,1,1668,95,0,6045,213,9020
30,1016,791,225,566,1.4,39183,0.68,1.88,0.34,272,457,108,96,0,19,0,7,101,50,0,0,0,0,0,0,7,0,0,21,23,24,165,1,514,450,0,6419,344,12680
31,843,4573,-3730,320,14.29,47167,0.93,1.89,0.39,328,292,183,0,0,39,0,0,0,0,0,0,0,0,0,0,16,0,0,0,54,0,207,1,1610,53,0,11934,197,23620
32,1646,2184,-538,745,2.93,39183,0.73,1.88,0.37,282,170,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,254,1,737,29,0,2493,1306,17330
33,1011,3123,-2112,487,6.41,39183,0.7,1.88,0.36,267,98,0,0,0,31,0,0,15,17,0,0,0,0,0,0,5,0,0,0,10,20,154,1,668,99,0,8185,350,14750
34,1719,2078,-359,701,2.96,39183,0.73,1.88,0.37,303,120,0,0,0,0,0,10,51,0,6,0,0,0,0,0,0,0,11,0,19,22,293,1,1061,18,0,13693,463,42330
35,2151,1679,472,320,5.25,39183,0.76,1.88,0.39,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,425,0,0,4791,280,17790
36,420,1326,-906,169,7.85,40400,0.85,1.97,0.32,266,155,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,82,112,1,620,0,0,6918,371,9990
37,1549,11806,-10257,557,21.2,44823,0.93,1.8,0.36,396,617,7,0,0,34,6,14,239,44,7,14,0,12,13,38,13,44,0,22,84,27,370,1,2331,115,0,13377,236,19230
38,1003,633,370,445,1.42,40400,0.81,1.97,0.31,384,227,0,0,0,40,0,8,38,22,8,0,36,0,0,0,0,0,0,23,33,22,610,165,2620,80,0,18908,682,55740
39,1405,13333,-11928,493,27.04,42713,0.99,1.72,0.41,370,842,58,0,0,29,10,20,115,29,0,53,59,44,0,40,14,115,0,68,84,103,335,1,1803,295,124,8560,317,19310
40,963,650,313,433,1.5,40400,0.81,1.97,0.31,351,215,0,0,0,65,0,20,15,25,0,0,0,0,0,0,0,0,0,31,27,32,517,84,2861,34,0,29318,543,71870
41,619,5618,-4999,248,22.65,48771,1.03,1.89,0.42,308,424,110,0,0,42,43,40,37,58,0,0,0,0,0,0,0,0,0,19,48,26,146,1,923,183,0,3668,146,8840
42,773,10727,-9954,295,36.36,48771,1.07,1.89,0.44,319,480,7,0,0,169,85,16,53,25,0,17,0,0,0,0,14,0,0,28,40,26,168,1,865,146,0,2066,236,8950
43,1689,13092,-11403,576,22.73,48646,1,1.89,0.41,377,813,141,0,0,31,113,52,44,54,0,25,0,21,0,101,15,70,0,28,52,66,412,1,1904,380,304,5087,81,12770
44,1118,1107,11,365,3.03,39664,0.78,1.88,0.39,303,220,88,0,0,37,0,25,0,31,0,0,24,0,0,0,0,0,0,0,14,0,203,1,1377,21,0,7944,242,17320
45,945,495,450,337,1.47,48357,0.97,1.9,0.36,338,170,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,25,0,32,0,221,1,1483,100,0,17116,488,23760
46,572,308,264,227,1.36,40400,0.82,1.97,0.31,297,148,0,0,0,52,13,8,0,0,0,0,0,0,0,0,0,0,15,0,35,26,147,1,1021,32,0,7166,365,10490
47,1455,1074,381,519,2.07,48771,1.01,1.89,0.41,338,270,81,0,0,23,0,7,24,21,7,0,0,0,0,0,0,0,24,17,64,0,296,1,1695,126,0,5704,194,17510
48,2129,12567,-10438,807,15.57,45245,0.9,1.8,0.34,490,416,110,0,0,32,0,0,0,34,0,27,27,0,0,0,0,0,33,64,49,40,989,181,3061,245,21,5047,502,29040
49,2205,2097,108,929,2.26,36977,0.82,1.55,0.34,579,2773,71,0,16,116,136,69,474,46,52,272,73,101,17,110,76,307,25,134,218,458,869,1,873,309,186,177,37,2270
50,602,207,395,230,0.9,40400,0.8,1.97,0.3,282,301,7,0,0,0,0,8,31,0,7,16,60,39,0,0,13,0,0,35,37,50,169,1,272,47,0,23,75,580
51,621,5411,-4790,247,21.91,41001,0.95,1.97,0.45,1928,504,346,0,0,48,0,0,31,0,0,0,0,31,0,0,0,0,0,14,34,0,146,1,953,27,0,13477,203,15550
52,1120,319,801,412,0.77,41001,0.85,1.97,0.4,894,297,0,0,0,111,23,7,33,0,0,0,24,0,0,0,0,0,0,0,45,55,323,1,1730,18,0,32147,597,35280
53,1166,363,803,393,0.92,41001,0.94,1.97,0.45,974,721,151,0,0,56,29,9,39,19,0,21,21,25,0,62,13,32,7,26,65,146,259,1,1510,53,532,18244,172,22680
54,834,776,58,281,2.76,41001,0.96,1.97,0.46,868,296,0,0,0,0,0,14,37,21,10,0,8,0,0,31,0,144,0,0,31,0,170,1,646,63,15,2003,227,3180
55,1690,1425,265,567,2.51,32531,0.79,2.31,0.43,931,329,197,12,0,0,24,12,18,16,0,0,17,0,0,0,0,0,0,0,15,16,352,1,2421,477,622,52993,145,57880
56,734,1204,-470,274,4.39,32293,0.76,2.32,0.42,840,190,0,0,0,35,0,0,25,13,0,8,0,16,0,33,0,23,13,0,23,0,166,1,1215,216,0,14655,475,17170
57,1182,2024,-842,423,4.78,32293,0.8,2.32,0.44,781,173,0,0,0,0,0,0,52,28,0,0,15,0,0,0,0,0,0,0,0,78,450,27,3304,59,0,20306,1537,29510
58,799,606,193,327,1.85,32293,0.72,2.32,0.4,965,237,0,0,0,0,0,23,39,0,0,0,23,28,0,37,0,0,13,0,0,74,180,1,1022,29,0,6439,381,8290
59,781,771,10,286,2.7,35073,0.82,2.21,0.43,818,224,0,0,0,0,0,0,62,0,0,0,45,41,0,0,0,0,0,0,76,0,184,1,1076,103,42,21287,581,26570
60,1020,470,550,357,1.32,28795,0.69,1.79,0.45,958,186,0,0,0,0,0,0,44,26,0,0,0,33,0,0,0,0,0,0,30,52,220,1,1726,155,0,50139,689,57550
61,862,801,61,319,2.51,28795,0.74,1.79,0.48,1906,230,0,0,0,0,11,0,93,35,0,0,0,0,0,54,0,0,0,14,23,0,207,1,1639,0,17,22978,928,27730
62,1197,933,264,467,2,28823,0.74,1.79,0.48,815,365,0,0,0,95,0,9,31,19,0,0,14,31,0,31,6,0,13,0,40,76,429,1,2038,36,0,30696,618,32700
63,1893,709,1184,219,3.24,28795,0.72,1.79,0.47,1914,295,0,0,0,0,0,15,41,0,0,11,38,0,0,125,0,0,0,19,47,0,134,1,927,29,0,7560,373,13620
64,634,572,62,218,2.62,28795,0.7,1.79,0.45,1843,748,0,0,0,0,16,15,41,44,0,0,24,0,0,131,0,0,0,0,0,478,131,1,735,10,0,11306,446,19530
65,1337,3577,-2240,480,7.45,41001,0.93,1.97,0.44,1149,225,0,0,0,0,0,14,41,22,0,0,0,27,0,45,8,0,10,14,46,0,279,1,1820,105,8,17514,477,21140
66,2138,4937,-2799,130,37.98,28795,0.86,1.79,0.56,1734,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,65,1,161,1,0,2484,220,14710
67,1480,1426,54,607,2.35,41001,0.87,1.97,0.41,1049,1132,32,0,15,122,28,15,66,48,84,76,41,51,0,56,8,137,12,36,104,200,549,1,737,139,168,2677,107,3640
68,2170,2031,139,685,2.96,42818,1.07,1.69,0.41,1054,1355,11,22,10,99,35,17,67,24,11,47,50,74,25,179,86,132,30,32,59,344,396,1,787,46,372,232,33,2050
69,801,3682,-2881,310,11.88,34623,0.75,1.67,0.4,1859,193,0,0,12,91,0,37,0,0,0,0,0,0,0,0,33,0,0,0,19,0,188,1,721,12368,0,5251,12684,27340
70,4096,2788,1308,212,13.15,34893,1.05,1.68,0.55,1897,596,0,0,0,0,479,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,66,39,246,1025,41,24940
71,569,2919,-2350,284,10.28,44897,0.83,1.64,0.37,1933,325,0,0,0,0,0,0,95,0,10,0,0,0,0,64,0,0,0,40,28,87,132,1,250,53,0,245,293,31330
72,3895,1425,2470,203,7.02,36080,0.93,1.71,0.6,1882,600,81,2,0,39,157,0,49,0,0,13,26,21,8,82,20,45,13,0,23,20,72,1,46,225,0,1796,4561,24460
73,1672,3352,-1680,692,4.84,34377,0.8,1.58,0.35,958,1076,224,0,0,52,28,12,86,0,27,37,78,52,0,41,15,65,24,24,98,212,423,1,211,35,18,0,8,470
74,1975,1937,38,809,2.39,34904,0.78,1.6,0.35,1472,1018,10,2,10,81,0,14,125,30,12,35,7,49,10,91,40,134,19,30,197,122,636,1,1168,161,122,1213,102,3530
75,2265,3751,-1486,921,4.07,43855,1.03,1.67,0.42,1390,490,7,0,0,47,14,9,32,24,0,18,3,55,7,47,33,49,39,17,35,53,638,1,1224,51,46,193,230,3460
76,2021,3699,-1678,908,4.07,42818,0.91,1.69,0.35,1606,1622,0,0,0,73,25,49,566,30,33,86,34,55,17,126,42,105,19,111,150,101,620,1,961,174,73,1335,139,3130
77,2927,3226,-299,1181,2.73,28464,0.72,1.5,0.43,1691,562,0,0,0,69,0,38,40,0,8,14,102,45,0,73,0,65,0,0,53,54,1085,1,1443,54,34,103,139,2300
78,744,2021,-1277,340,5.94,44897,0.92,1.64,0.41,1914,298,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,288,175,1,22918,3,50,25357,760,48090
79,541,2394,-1853,284,8.43,44897,0.91,1.64,0.41,892,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,30,48,131,1,329,0,0,227,43,4430
80,1499,1910,-411,526,3.63,44897,0.89,1.64,0.4,894,479,0,0,0,58,0,14,50,29,0,19,0,28,0,54,0,0,29,84,115,0,383,1,1321,72,0,424,339,3060
81,2283,2160,123,917,2.36,26687,0.66,1.48,0.42,1573,1417,11,3,11,72,29,42,135,25,42,166,67,53,12,163,31,153,61,107,168,65,724,1,546,188,124,1041,53,2870
82,2102,5464,-3362,826,6.62,45710,1.03,2.05,0.47,1063,709,21,2,0,124,103,9,38,40,0,16,8,20,8,76,13,80,17,17,34,83,507,1,1442,10,431,1012,42,3910
83,1090,1245,-155,368,3.38,37834,0.7,1.72,0.34,1920,394,0,0,0,147,0,9,39,64,0,17,0,0,0,43,17,0,0,21,37,0,224,1,1109,121,16,9482,403,14620
84,2211,5618,-3407,920,6.11,45710,0.96,2.05,0.44,1386,582,0,0,0,91,0,0,0,139,0,20,10,0,0,95,26,0,19,0,32,150,974,54,2808,169,1,4951,567,19570
85,1493,5742,-4249,533,10.77,44049,1,1.84,0.41,888,1398,10,8,0,156,27,25,109,43,12,110,108,95,16,104,15,137,25,89,95,211,289,1,568,462,150,594,115,2290
86,1037,710,327,375,1.89,42399,0.78,1.94,0.39,1933,270,0,0,0,56,0,6,23,0,0,0,47,0,0,32,0,0,42,27,37,0,604,230,2289,78,10,8621,665,14040
87,1706,953,753,657,1.45,40120,0.78,1.83,0.38,1037,364,40,0,0,43,0,6,0,49,9,9,7,0,0,67,38,0,16,24,29,27,690,32,2062,141,3,6030,247,11930
88,1935,5698,-3763,781,7.3,41658,0.88,1.93,0.43,1088,579,0,0,0,207,14,14,39,0,0,23,13,20,9,81,13,53,27,12,32,20,896,115,3431,128,0,9000,519,17470
89,1726,1043,683,91,11.46,0.01,0.01,0.01,0.01,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12250
90,1037,833,204,388,2.15,37834,0.68,1.72,0.33,770,345,0,0,0,0,0,11,49,19,0,12,8,19,8,35,54,39,39,0,32,19,396,7,1110,67,1,4551,573,10400
91,1407,1687,-280,536,3.15,34922,0.81,1.6,0.36,1076,233,0,0,0,127,0,0,0,0,0,0,15,0,0,0,0,0,0,0,42,48,289,1,1138,22,0,1153,117,2830
92,1872,578,1294,801,0.72,44897,0.89,1.64,0.4,1136,637,9,2,0,52,193,0,50,0,0,10,14,24,9,32,9,33,11,33,55,100,665,1,2174,138,179,2321,341,7450
93,974,542,432,362,1.5,34893,0.82,1.68,0.43,1876,218,0,0,0,59,0,0,0,0,0,0,0,0,0,66,0,31,0,20,14,28,207,1,1436,111,0,20593,531,46750
94,855,465,390,301,1.54,34893,0.78,1.68,0.41,1851,312,0,7,0,37,0,7,54,0,11,50,18,0,11,22,0,0,0,69,25,0,180,1,3122,97,378,9753,222,18430
95,570,858,-288,216,3.97,34893,0.81,1.68,0.43,1678,105,0,0,0,47,0,0,0,0,0,18,0,0,0,0,0,0,0,16,24,0,129,1,510,36,0,9363,443,18470
96,1527,904,623,479,1.89,34893,0.87,1.68,0.46,789,262,0,0,0,37,0,0,0,0,8,0,14,0,0,0,18,47,0,12,32,95,336,1,1768,16,0,16707,561,30440
97,1650,1959,-309,687,2.85,41769,0.8,1.91,0.4,1274,521,0,220,0,71,0,0,0,78,0,0,11,0,0,66,0,0,0,0,74,0,427,1,1346,18,9,1312,151,3230
98,1549,834,715,627,1.33,38956,0.83,1.84,0.43,993,415,8,2,0,72,0,11,21,21,0,22,18,21,8,40,12,28,48,17,45,21,707,80,2872,232,0,7745,586,19120
99,920,1794,-874,324,5.54,35255,0.78,1.55,0.45,1888,205,43,0,0,31,0,0,18,0,7,9,3,16,0,20,0,20,7,0,16,16,178,1,755,74,65,1294,259,3920
100,2231,2161,70,948,2.28,35081,0.69,1.41,0.34,1668,1360,67,2,11,65,31,10,96,0,23,50,22,42,73,156,73,221,22,52,104,240,749,1,1037,429,13,2261,210,5680
101,5517,7075,-1558,1487,4.76,35496,0.76,1.73,0.53,730,438,94,0,0,0,11,16,0,86,0,0,0,0,0,63,0,76,0,21,70,0,539,1,3383,48,0,38696,297,53720
102,5481,5381,100,1703,3.16,42280,0.89,2.01,0.38,1556,2567,0,0,26,107,254,97,147,61,49,206,130,201,0,124,39,275,23,117,486,223,762,1,1050,178,255,2837,73,4570
103,4455,31733,-27278,1317,24.09,45848,1.12,2.14,0.41,651,479,96,0,0,43,9,21,63,0,0,0,0,0,0,106,0,0,27,52,64,0,399,1,1524,19,437,31541,228,38010
104,3900,9853,-5953,1225,8.04,46241,1.13,2.15,0.41,584,629,29,0,0,39,0,14,61,28,0,25,54,14,0,177,18,68,0,0,43,59,349,1,1799,119,25,14814,197,18940
105,4107,4275,-168,1235,3.46,41158,0.94,1.97,0.42,733,538,118,0,0,23,71,10,0,33,0,0,44,32,0,96,21,0,42,0,49,0,359,1,1528,553,0,20660,236,24020
106,4792,6944,-2152,1316,5.28,42927,0.93,2.06,0.42,691,620,106,0,0,98,0,23,52,37,0,0,12,20,0,58,20,73,0,19,58,43,435,1,2102,88,0,14676,174,18170
107,5913,4096,1817,1736,2.36,44461,1.04,2.14,0.47,863,884,241,0,0,64,6,17,80,86,0,0,25,31,0,79,24,84,28,20,55,43,682,1,5036,173,0,35000,189,42500
108,5291,9048,-3757,1432,6.32,41566,0.96,1.99,0.43,535,668,30,0,0,30,6,13,166,30,6,24,35,26,0,79,0,67,0,19,61,77,455,1,2106,169,55,9727,142,13280
109,5155,4418,737,1377,3.21,41158,0.97,1.97,0.44,753,387,0,58,0,74,0,0,0,0,0,30,128,43,0,0,0,0,0,0,54,0,480,1,2797,1039,32,27805,503,33650
110,5185,4562,623,1394,3.27,47531,1.21,2.2,0.41,646,243,0,0,0,14,9,11,48,0,0,0,0,23,0,0,15,61,23,0,38,0,481,1,2254,210,27,41519,594,47140
111,1239,12978,-11739,818,15.87,47531,1.12,2.2,0.38,1467,230,35,0,0,19,0,0,33,0,0,0,22,19,0,44,0,0,0,13,29,15,191,1,513,57,0,8675,194,10090
112,971,10371,-9400,327,31.72,44654,1.1,2.1,0.43,329,448,183,0,0,46,0,0,0,0,0,0,0,0,0,0,24,0,0,32,51,112,203,1,1285,335,0,12830,232,15300
113,2709,1990,719,111,17.93,35555,0.84,1.57,0.49,275,128,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,207,50,0,4727,315,6320
114,649,2028,-1379,248,8.18,40938,1.04,1.95,0.44,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,512,0,0,14764,510,32440
115,477,430,47,195,2.21,41809,1.1,2.01,0.45,278,75,0,0,0,0,0,0,0,15,0,0,0,0,0,18,0,24,0,0,18,0,126,1,642,1,0,13285,473,31420
116,2190,2080,110,880,2.36,59778,1.04,1.97,0.34,613,1749,0,0,0,44,34,21,338,26,71,136,81,139,61,86,43,321,38,71,152,87,892,12,1633,262,309,2856,116,6690
117,892,814,78,280,2.91,43245,0.92,1.68,0.44,301,393,0,0,0,19,207,23,0,0,0,0,0,15,0,26,7,34,0,0,19,43,170,1,1087,20,0,8260,369,10340
118,2520,2454,66,1040,2.36,60441,1.09,1.93,0.38,636,2156,0,0,9,399,277,93,104,37,16,0,38,36,13,61,165,370,41,35,175,284,1011,1,1673,142,649,3062,10,7450
119,1971,1907,64,789,2.42,35555,0.71,1.57,0.41,519,782,0,0,0,17,11,13,78,56,7,33,29,29,7,0,51,145,13,27,73,194,801,12,1357,151,281,1045,175,4000
120,1130,8210,-7080,418,19.64,49644,1.07,1.97,0.41,338,143,0,0,0,0,0,25,0,0,0,0,0,35,0,0,0,0,0,29,55,0,306,1,1950,35,0,24230,537,30440
121,1325,1049,276,469,2.24,42354,0.83,1.68,0.4,361,346,77,0,0,19,8,7,23,25,0,0,30,0,0,0,0,0,0,39,80,38,354,1,1855,37,189,26495,253,31580
122,1318,817,501,432,1.89,43631,1.05,1.83,0.39,360,331,228,0,0,25,0,11,24,22,8,0,0,0,0,0,0,0,0,0,14,0,282,1,2346,140,0,20676,218,33890
123,478,1386,-908,181,7.66,41687,1.04,1.98,0.42,264,130,0,0,0,0,0,15,25,31,0,0,0,0,0,0,0,0,0,0,23,37,111,1,577,2,0,12041,454,13770
124,692,1552,-860,242,6.41,57712,1.05,1.93,0.37,312,317,0,0,0,14,104,8,27,15,0,0,0,13,4,35,8,41,0,16,19,13,145,1,746,37,515,14359,309,18380
125,1259,8589,-7330,466,18.43,41919,1.04,1.99,0.42,365,394,0,0,0,0,5,0,110,25,0,0,0,13,0,32,70,39,10,23,68,0,299,1,1849,654,128,26277,540,37200
126,669,8957,-8288,273,32.81,33961,1,1.77,0.39,294,118,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,28,10,0,0,57,167,1,1079,38,0,15913,481,19870
127,979,1896,-917,371,5.11,37905,0.96,1.79,0.43,340,120,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,35,60,0,234,1,1356,0,0,29627,596,34650
128,999,1188,-189,425,2.8,33961,1.02,1.77,0.4,327,698,585,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0,15,22,25,23,344,1,1577,14,7,28023,241,31800
129,368,5372,-5004,157,34.22,60441,1.32,1.93,0.46,281,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,96,1,414,0,0,7980,387,10520
130,963,7241,-6278,326,22.21,46417,1,1.73,0.46,322,150,0,0,0,0,0,0,42,35,0,0,0,0,0,0,0,0,0,0,55,18,214,1,1501,0,6,23434,542,29510
131,841,10372,-9531,323,32.11,51242,1.13,1.87,0.41,319,88,0,0,0,0,0,13,0,22,0,0,27,0,0,0,0,0,0,0,26,0,211,1,1234,11,0,19060,513,23680
132,794,703,91,300,2.34,35555,0.71,1.57,0.41,293,83,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,57,0,213,1,1310,168,0,26038,580,33790
133,905,494,411,304,1.63,63721,1.26,2.01,0.37,285,304,124,0,0,18,0,0,0,17,0,0,26,0,0,38,0,0,34,0,25,22,186,1,999,209,0,15370,231,18120
134,856,827,29,289,2.86,39967,0.95,1.8,0.44,320,279,0,0,0,20,0,0,36,21,0,0,0,0,0,25,0,156,0,0,21,0,186,1,893,36,1,13180,458,15580
135,2263,2129,134,796,2.67,60441,1.1,1.93,0.39,444,2609,0,0,9,53,102,43,527,42,56,307,119,339,12,88,24,193,26,104,345,221,576,1,2252,394,692,10541,158,16280
136,931,522,409,366,1.43,40968,1.05,1.86,0.38,343,115,0,0,5,0,0,0,0,26,0,0,0,0,0,25,0,29,0,0,30,0,220,1,1415,21,0,13402,443,17170
137,1157,1003,154,445,2.25,40968,1.02,1.86,0.37,365,143,0,0,0,23,8,7,0,32,0,0,0,21,0,0,0,0,0,19,32,0,281,1,1827,235,0,24421,610,32270
138,569,963,-394,239,4.03,40968,1.15,1.86,0.41,338,70,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,46,0,140,1,1505,4,0,10459,374,20140
139,454,349,105,183,1.91,40968,1.01,1.86,0.36,281,206,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,28,17,127,115,1,659,24,0,9728,410,23630
140,3156,2669,487,1114,2.4,49459,1.13,1.88,0.43,548,1845,0,0,7,23,0,38,237,61,46,83,103,62,14,445,122,127,12,107,148,210,1149,35,809,97,53,210,102,1900
141,1039,7255,-6216,402,18.05,33961,0.98,1.77,0.39,350,481,0,0,0,17,0,28,78,16,0,34,24,17,53,34,67,41,0,19,19,34,252,1,638,33,23,244,117,1390
142,4475,4898,-423,1329,3.69,33961,0.99,1.77,0.39,398,622,0,0,0,0,9,89,108,58,0,0,44,0,0,0,95,0,0,23,48,149,425,1,1003,51,57,3991,198,5750
143,6138,5380,758,1845,2.92,58591,1.17,2.02,0.47,499,981,0,15,0,111,51,29,88,41,0,27,55,36,4,126,17,99,118,29,116,20,727,1,5620,428,697,8838,106,16420
