TAZ_ID,TOTPOP,HHPOP,GQPOP,HH,HHSIZE,HHINC,HHWRK,HHVEH,HHSTD,SENHH,TOTEMP,EMP_11,EMP_21,EMP_22,EMP_23,EMP_3133,EMP_42,EMP_4445,EMP_4849,EMP_51,EMP_52,EMP_53,EMP_54,EMP_55,EMP_56,EMP_61,EMP_62,EMP_71,EMP_72,EMP_81,EMP_92,TotHouse,VacHouse,Res,Com,Ind,Agr,Vac,TotLand
18,1208,1154,54,459,2.51,42456,0.92,1.98,0.49,303,382,208,0,0,70,0,0,0,0,0,0,18,7,0,0,5,17,6,14,37,0,296,1,1317,11,0,13819,308,16960
19,2272,1069,1203,824,1.3,73145,1.18,2.58,0.48,334,218,0,0,0,39,22,8,16,30,0,10,9,5,0,0,0,7,14,14,43,0,845,21,3675,116,0,43397,795,50820
20,1080,1144,-64,404,2.83,66179,1.26,2.31,0.41,272,417,299,0,4,48,0,3,0,0,6,7,19,5,0,0,0,0,0,0,27,0,305,1,1022,1,1,20113,239,22930
21,2115,2164,-49,708,3.06,55338,1.11,2.06,0.47,345,611,433,0,0,12,0,4,0,0,0,10,0,5,0,8,20,0,24,14,37,45,650,1,1409,10,0,28672,222,31210
22,771,1883,-1112,378,4.98,55110,1.12,2.07,0.44,278,239,0,52,0,42,0,0,7,101,0,5,0,5,0,7,0,7,0,0,12,0,218,1,756,133,0,11092,374,13410
23,2236,1759,477,732,2.4,68271,1.13,2.44,0.47,348,492,205,0,3,35,0,8,16,44,0,19,27,13,3,24,0,39,10,6,32,7,707,1,3063,489,0,30275,274,36870
24,1796,12288,-10492,683,17.99,49033,1.04,1.92,0.45,353,309,0,0,5,75,0,27,23,20,23,11,10,5,0,28,0,7,0,0,74,0,490,1,1779,19,0,6951,278,9960
25,1624,1553,71,583,2.66,59225,1.14,2.16,0.41,380,625,177,0,0,116,182,2,3,5,0,3,14,3,0,3,0,11,25,15,67,0,487,1,1824,651,0,25038,280,30020
26,849,1641,-792,347,4.73,66179,1.28,2.31,0.41,276,508,415,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,32,19,30,224,1,1123,29,0,6982,197,10580
27,3589,3522,67,1331,2.65,39860,1.07,1.77,0.51,548,2202,0,13,0,153,380,236,44,503,0,39,44,36,7,70,61,259,161,10,124,65,1328,1,1066,38,1183,1591,110,5160
28,966,1740,-774,398,4.37,43555,0.87,2.08,0.48,279,261,0,0,3,54,8,14,13,9,0,3,29,5,0,7,0,13,0,15,18,69,256,1,243,20,15,91,41,690
29,2010,1802,208,670,2.69,53483,1.22,2.35,0.59,286,400,0,0,0,62,13,52,38,8,0,0,13,0,0,0,71,38,0,32,73,0,476,1,1465,83,0,6230,240,9020
30,384,108,276,256,0.42,39183,0.68,1.88,0.34,141,421,120,112,0,5,0,3,101,45,0,0,0,0,0,0,3,0,0,9,19,5,129,1,440,451,0,6139,697,12680
31,776,4039,-3263,313,12.9,47167,0.93,1.89,0.39,207,252,190,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,34,0,301,1,1482,53,0,11781,477,23620
32,588,1047,-459,283,3.7,39183,0.73,1.88,0.37,152,130,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,279,1,606,25,0,2329,1604,17330
33,407,2186,-1779,242,9.03,39183,0.7,1.88,0.36,134,58,0,0,0,29,0,0,5,9,0,0,0,0,0,0,3,0,0,0,6,7,125,1,585,92,0,8344,283,14750
34,684,979,-295,303,3.23,39183,0.73,1.88,0.37,177,80,0,0,0,0,0,10,47,0,4,0,0,0,0,0,0,0,5,0,7,7,333,30,903,14,0,13684,636,42330
35,1650,1070,580,160,6.69,39183,0.76,1.88,0.39,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,375,0,0,4920,201,17790
36,387,1171,-784,165,7.1,40400,0.85,1.97,0.32,133,115,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,66,135,1,570,0,0,6996,342,9990
37,1533,12854,-11321,557,23.08,44823,0.93,1.8,0.36,288,581,6,0,0,30,2,10,299,46,6,6,0,3,13,12,5,15,0,15,94,20,578,21,2141,98,0,13379,440,19230
38,993,540,453,443,1.22,40400,0.81,1.97,0.31,274,187,0,0,0,33,0,6,36,14,4,0,36,0,0,0,0,0,0,12,29,18,688,244,2332,64,0,18323,1571,55740
39,1370,14727,-13357,490,30.06,42713,0.99,1.72,0.41,257,809,70,0,0,20,10,16,109,20,0,56,67,44,0,16,5,105,0,71,86,115,510,21,1625,272,61,8141,1000,19310
40,955,572,383,433,1.32,40400,0.81,1.97,0.31,235,175,0,0,0,62,0,20,6,17,0,0,0,0,0,0,0,0,0,20,19,31,568,135,2582,26,0,29273,874,71870
41,534,5493,-4959,237,23.18,48771,1.03,1.89,0.42,184,388,137,0,0,38,51,43,12,61,0,0,0,0,0,0,0,0,0,8,26,11,176,1,863,183,0,3669,206,8840
42,630,11655,-11025,269,43.33,48771,1.07,1.89,0.44,196,444,3,0,0,202,106,12,33,17,0,9,0,0,0,0,5,0,0,20,25,11,208,1,793,134,0,2026,359,8950
43,1589,14350,-12761,559,25.67,48646,1,1.89,0.41,266,780,180,0,0,23,143,59,25,55,0,20,0,13,0,93,7,38,0,21,40,62,604,45,1758,397,139,5032,430,12770
44,809,794,15,292,2.72,39664,0.78,1.88,0.39,177,180,92,0,0,24,0,21,0,20,0,0,17,0,0,0,0,0,0,0,7,0,264,1,1238,17,0,7696,634,17320
45,926,373,553,333,1.12,48357,0.97,1.9,0.36,218,130,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,17,0,22,0,328,1,1350,104,0,17223,508,23760
46,541,217,324,223,0.97,40400,0.82,1.97,0.31,170,108,0,0,0,42,9,4,0,0,0,0,0,0,0,0,0,0,7,0,27,21,191,1,938,31,0,7230,387,10490
47,1061,594,467,402,1.48,48771,1.01,1.89,0.41,218,232,99,0,0,12,0,4,9,11,3,0,0,0,0,0,0,0,22,6,67,0,409,7,1525,117,0,5559,519,17510
48,2129,14011,-11882,808,17.34,45245,0.9,1.8,0.34,399,380,134,0,0,24,0,0,0,22,0,19,24,0,0,0,0,0,29,64,28,36,1125,317,2732,227,22,4697,1197,29040
49,2176,2043,133,932,2.19,36977,0.82,1.55,0.34,506,2756,75,0,12,111,144,68,496,35,52,286,72,97,13,82,76,295,14,132,218,478,1080,148,818,301,92,173,195,2270
50,578,93,485,226,0.41,40400,0.8,1.97,0.3,152,261,3,0,0,0,0,4,27,0,3,15,60,31,0,0,9,0,0,24,37,49,235,9,260,39,0,23,95,580
51,537,5895,-5358,228,25.86,41001,0.95,1.97,0.45,675,468,402,0,0,18,0,0,11,0,0,0,0,15,0,0,0,0,0,3,19,0,179,1,882,23,0,13464,291,15550
52,1075,92,983,402,0.23,41001,0.85,1.97,0.4,313,260,0,0,0,101,18,3,21,0,0,0,24,0,0,0,0,0,0,0,39,55,442,40,1563,14,0,32293,622,35280
53,1076,91,985,372,0.24,41001,0.94,1.97,0.45,341,685,178,0,0,31,27,9,31,11,0,17,20,10,0,59,13,17,2,19,72,169,379,7,1402,45,320,18515,228,22680
54,754,684,70,265,2.58,41001,0.96,1.97,0.46,304,259,0,0,0,0,0,12,25,17,6,0,8,0,0,5,0,165,0,0,22,0,220,1,597,55,10,2029,265,3180
55,1473,1148,325,521,2.2,32531,0.79,2.31,0.43,326,293,219,13,0,0,19,8,6,9,0,0,7,0,0,0,0,0,0,0,7,6,534,12,2215,517,343,53343,241,57880
56,643,1056,-413,254,4.16,32293,0.76,2.32,0.42,294,150,0,0,0,25,0,0,14,12,0,11,0,7,0,20,0,23,23,0,15,0,211,1,1101,207,0,14700,552,17170
57,1145,2072,-927,414,5,32293,0.8,2.32,0.44,273,133,0,0,0,0,0,0,31,16,0,0,11,0,0,0,0,0,0,0,0,76,496,81,2879,43,0,18973,3311,29510
58,679,442,237,299,1.48,32293,0.72,2.32,0.4,338,197,0,0,0,0,0,23,28,0,0,0,23,12,0,26,0,0,11,0,0,75,220,1,928,21,0,6447,473,8290
59,686,675,11,262,2.58,35073,0.82,2.21,0.43,286,184,0,0,0,0,0,0,50,0,0,0,45,25,0,0,0,0,0,0,64,0,258,1,967,87,46,21098,893,26570
60,862,187,675,321,0.58,28795,0.69,1.79,0.45,335,146,0,0,0,0,0,0,25,14,0,0,0,22,0,0,0,0,0,0,26,59,316,1,1543,139,0,50074,953,57550
61,804,730,74,305,2.39,28795,0.74,1.79,0.48,668,190,0,0,0,0,6,0,99,35,0,0,0,0,0,30,0,0,0,6,13,0,296,1,1446,0,8,22002,2106,27730
62,1127,803,324,448,1.79,28823,0.74,1.79,0.48,285,329,0,0,0,91,0,9,24,10,0,0,14,19,0,13,4,0,9,0,36,100,517,70,1818,28,0,30198,1347,32700
63,1879,425,1454,204,2.08,28795,0.72,1.79,0.47,670,258,0,0,0,0,0,12,33,0,0,7,38,0,0,127,0,0,0,9,32,0,162,1,847,21,0,7625,395,13620
64,561,485,76,200,2.43,28795,0.7,1.79,0.45,645,714,0,0,0,0,7,7,13,36,0,0,24,0,0,99,0,0,0,0,0,528,155,1,670,6,0,11388,434,19530
65,1118,3058,-1940,429,7.13,41001,0.93,1.97,0.44,402,185,0,0,0,0,0,17,32,14,0,0,0,18,0,37,4,0,6,6,50,0,415,1,1635,92,4,17508,686,21140
66,2103,5083,-2980,103,49.35,28795,0.86,1.79,0.56,607,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,53,1,149,1,0,2560,157,14710
67,1425,1359,66,596,2.28,41001,0.87,1.97,0.41,368,1100,28,0,10,109,23,15,62,44,92,81,45,39,0,47,4,131,5,29,112,224,686,90,687,125,99,2685,231,3640
68,2005,1835,170,646,2.84,42818,1.07,1.69,0.41,369,1327,7,27,4,89,34,13,44,5,7,45,58,71,25,183,96,109,22,28,44,419,647,2,773,41,293,252,111,2050
69,629,3912,-3283,274,14.28,34623,0.75,1.67,0.4,651,153,0,0,5,70,0,38,0,0,0,0,0,0,0,0,29,0,0,0,12,0,249,1,605,19197,0,4548,6674,27340
70,4007,2402,1605,162,14.83,34893,1.05,1.68,0.55,664,560,0,0,0,0,455,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,62,40,112,1078,125,24940
71,338,2966,-2628,236,12.57,44897,0.83,1.64,0.37,677,289,0,0,0,0,0,0,94,0,6,0,0,0,0,5,0,0,0,49,21,116,130,1,227,42,0,240,332,31330
72,3799,766,3033,153,5.01,36080,0.93,1.71,0.6,659,564,123,2,0,20,248,0,18,0,0,8,37,10,4,42,4,21,8,0,12,8,46,1,38,186,0,1528,4875,24460
73,1485,3282,-1797,652,5.03,34377,0.8,1.58,0.35,335,1044,272,0,0,27,27,8,69,0,26,37,95,44,0,26,6,37,17,16,95,243,672,20,209,31,15,0,17,470
74,1802,1756,46,772,2.27,34904,0.78,1.6,0.35,515,986,4,2,5,65,0,10,126,22,7,35,3,41,4,93,40,128,11,25,231,134,875,104,1082,150,83,1210,243,3530
75,2104,3665,-1561,886,4.14,43855,1.03,1.67,0.42,486,454,3,0,0,43,13,7,13,13,0,14,3,77,3,30,45,19,51,17,30,72,971,84,1117,43,26,184,376,3460
76,1849,3646,-1797,873,4.18,42818,0.91,1.69,0.35,562,1594,0,0,0,52,20,49,652,13,33,89,38,44,13,105,38,67,6,121,153,101,949,76,887,156,39,1359,241,3130
77,2792,3038,-246,1152,2.64,28464,0.72,1.5,0.43,592,526,0,0,0,63,0,46,15,0,4,5,147,44,0,51,0,49,0,0,46,57,1357,204,1328,43,19,101,283,2300
78,531,1853,-1322,296,6.26,44897,0.92,1.64,0.41,670,261,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,257,204,1,20820,3,32,25913,2322,48090
79,312,2266,-1954,237,9.56,44897,0.91,1.64,0.41,312,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,12,30,130,1,316,0,0,243,40,4430
80,1307,1644,-337,483,3.4,44897,0.89,1.64,0.4,313,443,0,0,0,46,0,12,33,14,0,11,0,19,0,30,0,0,25,111,142,0,538,55,1197,60,0,411,487,3060
81,2120,1969,151,882,2.23,26687,0.66,1.48,0.42,551,1389,5,3,6,53,28,42,129,11,43,195,79,45,7,159,22,137,62,123,180,61,1005,124,516,181,75,1075,105,2870
82,1935,5808,-3873,789,7.36,45710,1.03,2.05,0.47,372,673,23,2,0,153,150,5,14,33,0,7,8,7,4,62,5,58,8,12,19,105,824,34,1375,7,262,1059,232,3910
83,937,1065,-128,337,3.16,37834,0.7,1.72,0.34,672,358,0,0,0,172,0,4,24,75,0,10,0,0,0,17,13,0,0,17,26,0,317,1,1005,109,10,9524,484,14620
84,2071,5997,-3926,889,6.75,45710,0.96,2.05,0.44,485,546,0,0,0,79,0,0,0,156,0,8,10,0,0,69,26,0,7,0,19,172,1113,224,2501,153,1,4789,1051,19570
85,1301,6269,-4968,490,12.79,44049,1,1.84,0.41,311,1370,4,10,0,160,24,22,99,33,7,126,132,98,12,77,7,116,15,98,87,243,409,1,526,475,83,588,215,2290
86,910,509,401,357,1.43,42399,0.78,1.94,0.39,677,233,0,0,0,40,0,6,7,0,0,0,62,0,0,19,0,0,46,24,29,0,727,371,2042,62,6,8339,1215,14040
87,1568,643,925,629,1.02,40120,0.78,1.83,0.38,363,328,48,0,0,20,0,3,0,54,4,4,7,0,0,69,47,0,12,20,25,15,779,150,1867,130,3,5822,662,11930
88,1770,6138,-4368,745,8.24,41658,0.88,1.93,0.43,381,543,0,0,0,289,12,14,15,0,0,22,17,8,5,78,6,22,25,5,16,8,1007,262,3054,109,0,8756,1158,17470
89,1670,831,839,72,11.54,0.01,0.01,0.01,0.01,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12250
90,831,581,250,344,1.69,37834,0.68,1.72,0.33,269,309,0,0,0,0,0,14,51,14,0,6,8,7,4,18,81,16,53,0,30,7,431,87,992,55,1,4431,825,10400
91,1211,1441,-230,493,2.92,34922,0.81,1.6,0.36,377,193,0,0,0,113,0,0,0,0,0,0,15,0,0,0,0,0,0,0,28,36,408,1,1062,18,0,1191,159,2830
92,1714,126,1588,769,0.16,44897,0.89,1.64,0.4,398,601,4,2,0,31,255,0,22,0,0,7,14,10,4,21,4,17,7,31,61,114,889,120,1953,122,68,2204,809,7450
93,788,257,531,323,0.8,34893,0.82,1.68,0.43,657,178,0,0,0,46,0,0,0,0,0,0,0,0,0,74,0,17,0,15,6,19,275,1,1291,115,0,20608,655,46750
94,721,241,480,277,0.87,34893,0.78,1.68,0.41,648,275,0,10,0,8,0,3,53,0,7,59,18,0,7,11,0,0,0,78,23,0,234,1,2870,84,244,10004,368,18430
95,431,668,-237,194,3.44,34893,0.81,1.68,0.43,588,65,0,0,0,28,0,0,0,0,0,8,0,0,0,0,0,0,0,10,19,0,150,1,463,28,0,9396,463,18470
96,1340,575,765,436,1.32,34893,0.87,1.68,0.46,276,224,0,0,0,14,0,0,0,0,4,0,14,0,0,0,22,22,0,4,25,117,471,35,1578,12,0,16445,1018,30440
97,1514,1768,-254,659,2.68,41769,0.8,1.91,0.4,446,485,0,263,0,48,0,0,0,70,0,0,10,0,0,33,0,0,0,0,62,0,674,15,1245,14,4,1337,236,3230
98,1377,498,879,592,0.84,38956,0.83,1.84,0.43,348,379,4,2,0,73,0,11,14,16,0,22,23,9,4,40,12,15,67,13,46,9,783,191,2547,211,0,7281,1397,19120
99,717,1591,-874,280,5.68,35255,0.78,1.55,0.45,661,165,85,0,0,19,0,0,7,0,6,5,3,7,0,11,0,8,3,0,7,7,221,1,687,66,84,1246,365,3920
100,2084,1998,86,920,2.17,35081,0.69,1.41,0.34,584,1332,71,2,4,41,26,5,90,0,19,46,22,29,80,154,81,227,14,48,104,268,1043,123,948,433,7,2200,361,5680
101,2315,3655,-1340,820,4.46,35496,0.76,1.73,0.53,424,402,167,0,0,0,15,10,0,115,0,0,0,0,0,8,0,8,0,21,59,0,737,1,2973,48,0,39063,340,53720
102,2600,2477,123,1079,2.3,42280,0.89,2.01,0.38,710,2547,0,0,23,98,269,100,143,39,49,218,105,195,0,119,39,283,19,115,517,218,1148,69,943,164,114,2955,214,4570
103,1581,33361,-31780,647,51.56,45848,1.12,2.14,0.41,391,443,149,0,0,50,9,16,20,0,0,0,0,0,0,77,0,0,10,66,46,0,437,1,1333,15,261,31929,211,38010
104,1365,7291,-5926,553,13.18,46241,1.13,2.15,0.41,385,593,50,0,0,53,0,10,39,5,0,16,57,11,0,233,7,7,0,0,19,85,354,1,1571,107,16,15043,216,18940
105,1438,1576,-138,566,2.78,41158,0.94,1.97,0.42,324,502,183,0,0,18,109,4,0,10,0,0,32,27,0,59,8,0,34,0,20,0,372,1,1329,606,0,20751,290,24020
106,1766,3910,-2144,657,5.95,42927,0.93,2.06,0.42,354,584,199,0,0,168,0,25,16,21,0,0,4,14,0,5,8,7,0,18,41,59,528,1,1854,80,0,14906,200,18170
107,2757,525,2232,1077,0.49,44461,1.04,2.14,0.47,482,852,393,0,0,86,6,10,56,98,0,0,5,26,0,31,12,19,13,16,34,46,1051,1,4487,164,0,35550,197,42500
108,2090,5666,-3576,765,7.41,41566,0.96,1.99,0.43,329,632,50,0,0,35,6,5,224,5,6,10,25,34,0,44,0,5,0,17,51,115,533,1,1851,154,34,9745,415,13280
109,1994,1089,905,715,1.52,41158,0.97,1.97,0.44,332,351,0,75,0,79,0,0,0,0,0,14,129,35,0,0,0,0,0,0,18,0,619,1,2403,1129,14,28020,609,33650
110,1986,1221,765,727,1.68,47531,1.21,2.2,0.41,337,203,0,0,0,16,17,8,39,0,0,0,0,37,0,0,9,18,24,0,33,0,611,1,1932,194,13,41828,636,47140
111,434,14003,-13569,287,48.79,47531,1.12,2.2,0.38,671,190,79,0,0,25,0,0,7,0,0,0,7,17,0,29,0,0,0,11,7,7,149,1,442,49,0,8753,197,10090
112,943,11483,-10540,323,35.55,44654,1.1,2.1,0.43,209,411,207,0,0,35,0,0,0,0,0,0,0,0,0,0,12,0,0,21,20,116,281,1,1188,418,0,12763,312,15300
113,2719,1836,883,99,18.55,35555,0.84,1.57,0.49,144,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,191,50,0,4819,238,6320
114,333,1522,-1189,175,8.7,40938,1.04,1.95,0.44,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,455,0,0,14809,520,32440
115,428,370,58,185,2,41809,1.1,2.01,0.45,147,31,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,7,0,0,11,0,156,1,587,1,0,13404,410,31420
116,2204,2069,135,884,2.34,59778,1.04,1.97,0.34,548,1720,0,0,0,32,34,21,355,18,75,140,69,139,63,70,39,329,34,64,155,83,1051,167,1507,244,168,2912,344,6690
117,845,749,96,267,2.81,43245,0.92,1.68,0.44,175,353,0,0,0,7,244,23,0,0,0,0,0,5,0,10,3,14,0,0,9,39,219,1,996,16,0,8359,362,10340
118,2541,2460,81,1049,2.35,60441,1.09,1.93,0.38,575,2132,0,0,5,414,293,97,92,27,12,0,28,28,9,45,173,379,37,23,180,290,1228,179,1549,130,281,3148,427,7450
119,1970,1892,78,791,2.39,35555,0.71,1.57,0.41,436,745,0,0,0,3,11,13,70,55,3,29,11,21,3,0,57,152,8,16,74,220,938,147,1243,136,162,1038,430,4000
120,1102,8956,-7854,412,21.74,49644,1.07,1.97,0.41,218,99,0,0,0,0,0,21,0,0,0,0,0,29,0,0,0,0,0,18,31,0,438,26,1764,31,0,24266,690,30440
121,1297,958,339,462,2.07,42354,0.83,1.68,0.4,247,305,94,0,0,7,7,3,7,20,0,0,13,0,0,0,0,0,0,32,89,34,505,43,1710,29,121,26631,335,31580
122,1179,564,615,412,1.37,43631,1.05,1.83,0.39,245,291,245,0,0,11,0,7,9,10,4,0,0,0,0,0,0,0,0,0,6,0,419,7,2161,134,0,20662,423,33890
123,419,1167,-748,165,7.07,41687,1.04,1.98,0.42,130,86,0,0,0,0,0,11,9,24,0,0,0,0,0,0,0,0,0,0,11,31,128,1,526,2,0,12171,375,13770
124,557,1265,-708,222,5.7,57712,1.05,1.93,0.37,188,277,0,0,0,4,162,8,17,10,0,0,0,5,3,21,4,22,0,8,8,4,175,1,683,29,233,14661,359,18380
125,1236,9377,-8141,460,20.38,41919,1.04,1.99,0.42,251,353,0,0,0,0,4,0,104,24,0,0,0,5,0,15,80,15,6,16,83,0,462,2,1675,680,83,26453,557,37200
126,619,9941,-9322,261,38.09,33961,1,1.77,0.39,166,74,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,6,0,0,50,214,1,983,34,0,16068,425,19870
127,945,1698,-753,363,4.68,37905,0.96,1.79,0.43,222,76,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,19,44,0,341,1,1227,0,0,29756,597,34650
128,964,1119,-155,416,2.69,33961,1.02,1.77,0.4,205,658,607,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,7,13,11,460,44,1458,10,7,28118,265,31800
129,321,5641,-5320,147,38.37,60441,1.32,1.93,0.46,151,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,104,1,381,0,0,8100,301,10520
130,923,7766,-6843,316,24.58,46417,1,1.73,0.46,200,106,0,0,0,0,0,0,20,27,0,0,0,0,0,0,0,0,0,0,51,8,316,1,1361,0,6,23590,525,29510
131,818,11524,-10706,319,36.13,51242,1.13,1.87,0.41,196,44,0,0,0,0,0,5,0,11,0,0,15,0,0,0,0,0,0,0,13,0,309,1,1122,7,0,19183,506,23680
132,755,643,112,293,2.19,35555,0.71,1.57,0.41,165,39,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,30,0,304,10,1187,185,0,26146,578,33790
133,867,362,505,293,1.24,63721,1.26,2.01,0.37,155,263,142,0,0,5,0,0,0,8,0,0,12,0,0,22,0,0,36,0,20,18,251,1,927,210,0,15432,240,18120
134,807,771,36,277,2.78,39967,0.95,1.8,0.44,198,238,0,0,0,8,0,0,24,13,0,0,0,0,0,9,0,171,0,0,11,0,259,1,814,28,1,13289,436,15580
135,2203,2039,164,786,2.59,60441,1.1,1.93,0.39,345,2585,0,0,5,41,109,43,568,30,56,321,108,360,8,51,24,158,26,98,350,228,868,82,2068,376,326,10834,433,16280
136,881,379,502,356,1.06,40968,1.05,1.86,0.38,225,71,0,0,4,0,0,0,0,23,0,0,0,0,0,7,0,7,0,0,30,0,303,1,1288,17,0,13498,476,17170
137,1120,931,189,436,2.14,40968,1.02,1.86,0.37,251,99,0,0,0,15,8,4,0,25,0,0,0,15,0,0,0,0,0,8,24,0,434,1,1637,263,0,24071,1122,32270
138,493,817,-324,223,3.66,40968,1.15,1.86,0.41,220,26,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,166,1,1380,4,0,10646,312,20140
139,402,273,129,172,1.59,40968,1.01,1.86,0.36,150,162,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,13,9,118,136,1,604,20,0,9854,341,23630
140,3202,2604,598,1118,2.33,49459,1.13,1.88,0.43,469,1816,0,0,3,9,0,38,237,57,46,83,93,58,10,473,126,107,4,104,148,221,1361,242,753,84,31,212,191,1900
141,1001,7766,-6765,393,19.76,33961,0.98,1.77,0.39,234,441,0,0,0,6,0,32,74,8,0,40,7,12,73,23,78,28,0,11,15,34,382,1,597,25,14,247,171,1390
142,1591,1940,-349,680,2.85,33961,0.99,1.77,0.39,290,586,0,0,0,0,9,109,77,32,0,0,24,0,0,0,113,0,0,16,18,187,496,1,879,43,27,4087,266,5750
143,2951,2020,931,1187,1.7,58591,1.17,2.02,0.47,412,949,0,23,0,164,80,30,65,15,0,11,49,45,3,100,5,30,161,30,130,7,1123,1,4844,412,283,8617,1533,16420
