TAZ_ID,TOTPOP,HHPOP,GQPOP,HH,HHSIZE,HHINC,HHWRK,HHVEH,HHSTD,SENHH,TOTEMP,EMP_11,EMP_21,EMP_22,EMP_23,EMP_3133,EMP_42,EMP_4445,EMP_4849,EMP_51,EMP_52,EMP_53,EMP_54,EMP_55,EMP_56,EMP_61,EMP_62,EMP_71,EMP_72,EMP_81,EMP_92,TotHouse,VacHouse,Res,Com,Ind,Agr,Vac,TotLand
572,459.6,459,0.604,176.6,2.6,44826,1.13,1.81,0.52,78.2,279.6,0.004,0.004,0.004,10.8,0.004,7,1.6,23,0.004,1.6,0.004,8.8,0.004,35,7.6,1.6,1.6,11.8,20.6,148,199.4,22.8,693.9972295,40.3145443,0.004,19324.20314,413.0833838,23120
573,370.8,369.6,1.204,158.8,2.326,38577,0.96,1.66,0.51,85.6,25.2,0.004,0.004,0.004,0.004,0.004,0.004,0.004,9.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,15.6,0.004,190.6,31.8,362.0729264,2.059977734,0.004,20712.29304,817.9483851,27640
574,1441.8,1440.6,1.204,563.6,2.554,35580,0.92,1.58,0.54,199.6,155.6,0.004,0.004,0.004,15.2,9,4.6,29.6,8.2,0.004,0.004,4.2,3.2,0.004,10.2,1.6,0.004,0.004,23.6,46.2,0.004,618.4,54,1325.637073,120.4502771,1.924927075,14042.90005,516.3788088,18180
575,738.6,738.6,0.004,298.4,2.474,35903,0.87,1.58,0.5,107,470.6,0.004,0.004,5.6,78.4,11,66.2,9.8,47,0.004,5.2,4.8,3.2,0.004,0.004,1.6,7.4,0.004,7.8,36.6,185.4,320.2,21.8,1013.604302,84.76223392,123.4068195,16034.3682,476.5608819,20430
576,903.2,900.2,3.004,340.6,2.644,41696,1.08,1.75,0.52,152.8,208.6,84.6,8.4,0.004,35.2,1.6,0.004,7.4,0.004,0.004,7.2,0.004,3.2,0.004,0.004,0.004,0.004,0.004,3.2,30.6,27.8,395.8,55.6,1077.441509,59.74014194,40.09481902,30869.96286,1048.535288,41420
577,1542,1540.8,1.204,671,2.296,49880,0.99,1.89,0.44,337,92.2,0.004,0.004,0.004,38,4,13,0.004,1.6,0.004,0.004,6.8,0.004,0.004,1.6,0.004,0.004,0.004,3.2,6.2,17.8,767.4,96.4,1900.271189,39.97309718,116.4440453,38390.40396,1810.514292,54210
578,667,665.2,1.804,272,2.452,43970,1.03,1.75,0.46,124,153.6,0.004,0.004,0.004,7.8,0.004,1.6,7.8,106.4,6.6,0.004,0.004,0.004,0.004,3.2,0.004,0.004,0.004,0.004,10.8,9.4,290.6,18.6,875.4697321,33.3073243,0.004,31595.155,574.5104114,37950
579,427.8,427.8,0.004,168.2,2.544,44826,1.06,1.81,0.48,84.6,183.6,168.4,0.004,0.004,3.2,0.004,0.004,0.004,0.004,0.004,0.004,4.8,0.004,0.004,0.004,0.004,0.004,0.004,0.004,7.2,0.004,184.8,16.6,518.4231657,698.7691413,0.004,28103.59853,305.0818082,32180
580,369.8,368.6,1.204,156.4,2.354,45413,0.88,1.73,0.37,92.6,104.2,0.004,0.004,0.004,0.004,4.6,1.6,0.004,47.8,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,9.2,41,181.6,25.2,959.1178925,1.782435182,0.004,15883.58985,475.0529377,22430
581,556.2,535.2,21,219.2,2.442,45237,1.03,1.73,0.44,99.6,105.2,0.004,0.004,0.004,15.4,0.004,5,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,20.8,0.004,0.004,13.6,51,242.2,23.8,1806.554324,9.892682323,367.3840235,14454.43956,265.6820016,20260
582,897.6,897,0.604,352.6,2.544,45237,1.02,1.73,0.43,174.2,169.6,125,0.004,0.004,10.4,0.004,7.6,0.004,0.004,0.004,0.004,10.4,0.004,0.004,0.004,2.6,0.004,0.004,0.004,14.2,0.004,410,57.4,1381.106871,194.4199906,0.004,25171.7114,438.871308,41650
583,1035.2,1034,1.204,435.8,2.372,45237,0.96,1.73,0.41,163.8,664,0.004,0.004,0.004,22.8,539.4,3.6,0.004,14.2,0.004,9.2,0.004,4.8,0.004,11.6,3.6,0.004,0.004,11.4,6.2,38.4,501.4,66,2254.562546,486.4623786,419.0743853,22099.20303,488.4135414,37430
584,477.8,477.8,0.004,203,2.354,45237,0.9,1.73,0.38,113,70.2,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,10.4,59.8,237.6,34.6,776.1942071,0.947137729,0.004,18757.78163,522.9717502,31010
585,619.4,618.2,1.204,245,2.526,45237,0.95,1.73,0.4,134.4,619,378.2,0.004,0.004,15.4,105.4,0.004,9,59.2,0.004,0.004,0.004,3.2,0.004,9.8,0.004,0.004,0.004,13.4,26.6,0.004,275.8,30.8,1112.73375,225.0433325,0.004,29460.75594,317.4172016,33270
586,1945.4,1901.2,44.2,767.4,2.476,35786,0.9,1.58,0.52,306.6,2273.2,0.004,8,4.6,49.8,7.6,9.6,242,35.2,48,155.4,34.8,104.8,0.004,39.2,9.6,231,0.004,143.2,126,1025,840.8,74,486.8118199,125.8240171,126.6520813,420.8884468,121.8794561,2230
587,1033.8,1032.6,1.204,411,2.516,52233,1.06,1.93,0.46,182.2,1385.4,0.004,0.004,0.004,27.8,837.8,8.6,115.6,39.2,6.6,37.6,13.4,12.4,0.004,31.6,14.6,19.2,0.004,19.8,67.2,134.6,415.6,18.2,1040.898305,106.6388796,103.5721925,4262.579272,285.7121047,6860
588,5032.4,1692.6,3339.8,651.4,2.596,44826,1.02,1.81,0.46,329,1239.4,0.004,0.004,0.004,13.4,10.6,5.6,53.8,13.8,8.6,20.6,9.2,12.4,0.004,732.6,8.6,13.2,7.2,29.8,54.6,246,736.8,85.8,1012.046384,427.960681,66.19716515,9386.944577,484.6319757,13510
589,491,488.6,2.404,183.6,2.658,40261,1.03,2.22,0.48,75.2,156.6,57.2,73.6,0.004,6.4,15.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,3.2,0.004,212.8,29.2,963.012039,72.88805614,0.004,7364.898337,840.5722305,21680
590,485,481.4,3.604,198.6,2.422,50315,0.98,1.93,0.42,127,50.2,28.8,0.004,0.004,7,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,1.6,12.8,0.004,324.6,126,931.2567672,6.761356522,0.004,18364.24107,1174.626187,34080
591,2551,2469.4,81.6,1015.2,2.43,55987,0.92,2.08,0.42,551.6,2493.2,57,0.004,7.6,61.8,5.6,22.2,228.4,0.004,14.6,353,37.6,196.6,82,22.4,12.4,207,11.6,150.2,288.2,735.6,1123.6,108.4,1021.411749,149.8235416,12.26004894,101.0753905,357.3989558,2270
592,2541,2538,3.004,1126.6,2.25,30569,0.72,1.41,0.38,389.8,3222,1.6,0.004,10.6,122.8,267.8,64.6,685.2,14.8,39.6,85,151.4,311,7.6,110.2,36.4,184.6,13.6,373.4,304.8,438.2,1265,138.4,600.851445,352.216662,75.40193189,0.004,254.548511,1960
593,1498,1393.6,104.4,622.4,2.236,30569,0.73,1.41,0.38,419.6,809,28,0.004,0.004,119.6,2.6,4.6,28.8,0.004,0.004,9.2,71,30.8,0.004,34.6,0.004,166,0.004,39.8,113.8,160.2,673.2,50.8,797.8238505,215.1646551,0.803234626,1356.666675,557.4954246,4310
594,989.2,988.6,0.604,399,2.478,37318,0.97,1.94,0.4,185.2,110.2,80.4,0.004,0.004,0.004,0.004,3.6,10,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,9.4,7.4,0.004,462.6,63,1980.257141,34.99166611,0.004,29961.45342,906.2331063,51170
595,673.6,672.4,1.204,292.6,2.298,37318,0.97,1.94,0.4,151.8,85.2,40.8,0.004,0.004,0.004,0.004,0.004,4.8,14.2,0.004,0.004,8.6,0.004,0.004,0.004,0.004,0.004,1.6,8.8,6.4,0.004,603.4,310.8,1313.501015,63.70892341,0.004,8822.137731,1265.294667,22060
596,436.2,434.4,1.804,177.6,2.446,37318,0.96,1.94,0.4,117,60.2,28.6,0.004,0.004,13.4,0.004,1.6,1.6,0.004,0.004,0.004,0.004,1.6,0.004,0.004,0.004,0.004,0.004,1.6,11.2,0.004,274,95.8,884.1819909,1.013918838,0.004,18697.71475,675.0790017,32050
597,202.2,201,1.204,83.2,2.41,37318,1.04,1.94,0.43,41.8,93.6,83.6,0.004,0.004,10,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,90,7.4,301.578726,0.004,0.004,13872.60896,214.7910827,17790
598,634.4,495.6,138.8,178.6,2.776,40261,1.05,2.22,0.49,187.2,56.2,0.004,0.004,0.004,6.8,1.6,0.004,4.2,0.004,0.004,1.6,0.004,3.2,0.004,1.6,19.4,1.6,0.004,4.2,12,0.004,224.8,46.2,1025.092569,27.42961616,0.004,19123.72271,466.8531569,39090
599,1021,1018,3.004,407,2.5,55987,0.94,2.08,0.43,212.6,100.6,13.4,0.004,0.004,10.8,0.004,0.004,0.004,0.004,0.004,0.004,24.4,5.8,0.004,21.8,0.004,0.004,0.004,11.2,12.6,0.004,422.4,15.4,1354.879936,5.67972042,0.004,6151.73808,321.6767426,9110
600,981.6,978.6,3.004,391,2.506,45531,0.92,2.17,0.42,222,84.2,13.4,0.004,2.6,8.8,3.6,3.6,1.6,0.004,2.6,3.2,0.004,0.004,0.004,15.4,2.6,0.004,0.004,0.004,28,0.004,462.6,71.6,1695.845898,26.28388609,0.004,13681.02124,971.808829,23400
601,846.6,833.6,13,309.6,2.692,41491,1,2.21,0.47,149.4,699,28,0.004,0.004,23.8,3.6,4.6,482.6,19.6,0.004,2.6,5.2,12.8,1.6,20.6,1.6,8,1.6,28.8,55.2,0.004,350.8,41.8,1509.750065,62.25509967,213.6676634,6205.786395,472.0575739,11460
602,1060.2,1057.2,3.004,468.4,2.26,50315,0.9,1.93,0.38,284.2,136.6,52.6,0.004,0.004,0.004,0.004,0.004,16.4,0.004,0.004,1.6,0.004,0.004,0.004,33.8,0.004,0.004,3.2,13.8,15.2,0.004,754.6,286.2,1927.15068,29.18797933,0.004,26728.73605,1086.766407,42450
603,662.8,659.8,3.004,292.6,2.256,37318,0.92,1.94,0.38,158.8,84.2,0.004,0.004,0.004,14.2,0.004,4.6,10,0.004,8,0.004,8.6,0.004,0.004,14.2,0.004,0.004,0.004,8.2,16.4,0.004,411.6,119.6,1201.015108,60.81746705,0.004,6237.169814,1005.317905,11050
604,1202.8,1199.8,3.004,499,2.406,37047,1.03,1.92,0.42,217,1357.4,176.8,0.004,0.004,261.8,375.4,6,23.2,27.8,31,12.2,12.2,24.4,1.6,45,1,5.6,10,25.4,34.8,283.2,571.6,72.6,1565.372086,293.3953761,273.3767713,17740.70265,516.7329535,27390
605,586,582.4,3.604,224.6,2.592,40197,0.97,2.21,0.45,97.6,65.2,0.004,0.004,0.004,16.8,1.6,10,9,0.004,10,3.2,0.004,0.004,0.004,0.004,0.004,0.004,2.6,0.004,12.6,0.004,254.2,30,908.7538839,80.96693831,0.004,11429.2434,572.294419,23890
606,480.6,478.2,2.404,185,2.584,37318,1.15,1.94,0.47,90.6,536.6,0.004,0.004,0.004,10.4,340.2,21,11.4,0.004,0.004,1.6,1.6,10.8,0.004,31.2,1.6,4.8,5.6,13.8,23.6,59,206.2,21.2,2654.594663,33.49314022,130.2704756,15815.05082,314.5148342,26270
607,1269,1266.6,2.404,500.8,2.528,47788,0.98,1.85,0.38,263.8,177.6,13.4,0.004,0.004,12.2,4,9.6,3.2,0.004,0.004,0.004,0.004,1.6,0.004,54.6,0.004,1.6,47.6,12.2,9.4,8.2,640,139.2,2271.705652,192.1038762,0.004,17355.15996,1495.180637,34950
608,1737.6,1735.2,2.404,861.2,2.014,44950,0.83,1.76,0.28,531.2,2062.8,0.004,0.004,1.6,226.2,687.2,15.2,193.2,53.8,7.6,30.8,168.2,43.8,2.6,193.2,1.6,23.8,19.6,187.4,174.8,32.2,1798.4,937.2,2763.940763,514.945481,1375.734593,11815.70014,1827.96695,35470
609,933.4,931.6,1.804,395,2.356,44950,0.96,1.76,0.32,175.2,346.6,39,0.004,0.004,28.4,0.004,7.4,10,153.8,0.004,0.004,0.004,0.004,0.004,58.4,5.8,0.004,20.6,20.6,2.6,0.004,464.6,69.6,1931.025141,62.92544115,0.004,11865.9386,1244.257163,19060
610,143.6,141.8,1.804,59.2,2.396,40261,0.84,2.22,0.39,37.4,33.6,33.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,74.6,15.4,348.3376317,0.004,0.004,15056.79383,286.1134632,17130
611,575.4,573.6,1.804,230.6,2.488,40261,0.97,2.22,0.45,119,93.2,73.6,0.004,0.004,3.2,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,13.2,0.004,3.2,0.004,347.8,117.2,1197.704098,20.5550062,0.004,29475.54784,1888.425018,47230
612,979.6,976,3.604,394,2.476,50315,1.01,1.93,0.43,200.6,73.2,29.2,0.004,0.004,25,0.004,0.004,0.004,0.004,0.004,2.6,6.2,0.004,0.004,0.004,0.004,0.004,0.004,0.004,10.2,0.004,442.6,50.2,2134.609964,2.84055061,0.004,7896.672124,829.9026903,15280
613,2369,2287.4,81.6,922.2,2.48,35042,0.9,1.77,0.41,467.4,667,1.6,0.004,0.004,21.8,22,43,50.4,14.2,1.6,5.6,22.6,25.8,2.6,53,2.6,73,3.6,60.6,172.8,90.2,998.6,75.8,1933.28729,122.1624091,0.004,3266.062344,716.2002262,6840
614,1407.6,1405.2,2.404,629.8,2.23,50315,0.93,1.93,0.39,303.2,286.6,0.004,0.004,0.004,52.8,8,6,62.4,13.6,4.6,4.6,12.8,5.8,0.004,3.2,8.6,3.2,2.6,27.6,20.6,51.4,758.2,127.2,1846.541283,267.8842233,74.24055799,10876.74202,1758.531587,18870
615,280,277.6,2.404,113,2.498,42916,1.08,1.73,0.53,56.8,185.6,0.004,0.004,0.004,21.2,0.004,4,24,1.6,0.004,0.004,0.004,10.8,0.004,1.6,2.6,3.2,4.2,90.6,9.2,14.4,99.8,4.2,242.7997533,64.28859447,97.6630659,6106.048569,233.5432314,7720
616,847.8,845.4,2.404,351,2.41,47183,1.2,2.2,0.49,143.4,77.2,14.4,0.004,0.004,15.2,0.004,6,7.4,6.6,0.004,0.004,4.2,1.6,0.004,1.6,0.004,2.6,2.6,1.6,14.6,0.004,350,12.2,1142.02467,527.5197983,8.739128551,33850.5565,333.4798776,37210
617,687.6,643,44.6,228.6,2.816,46722,1.23,2.15,0.51,126,93.2,22,0.004,0.004,4.8,0.004,12,0.004,0.004,3.6,0.004,37.2,0.004,0.004,0.004,0.004,0.004,0.004,1.6,11.4,0.004,234.6,12.6,869.6234312,14.36795323,6.541415099,13154.41233,394.7625788,15780
618,349.2,346.8,2.404,152.4,2.3,45604,1.09,2.03,0.47,65.2,93.2,36.4,0.004,10,13.8,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,15.8,8.2,8.4,139.8,5.4,581.4883804,1345.299224,0.004,7551.434958,236.7115678,13920
619,452.6,450.2,2.404,173.4,2.618,47183,1.31,2.2,0.53,79.2,19.2,0.004,0.004,0.004,5.4,0.004,6.8,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,3.8,3.8,0.004,164.4,7.8,1226.313905,191.5397336,0.004,31028.8491,474.5072476,36920
620,3084.8,3017.4,67.4,1222.2,2.466,42559,1.07,1.69,0.53,336,2419.2,158.8,9,101.4,171.6,780.4,89.4,491.4,7.8,13.6,23.4,17.4,44.8,5.6,90.2,4.2,64.8,3.2,28.8,137.4,176.6,1277.2,55,796.6061438,355.137503,540.7670045,3447.455576,262.097512,6980
621,874.8,873.6,1.204,368.6,2.37,39678,1.04,1.77,0.44,152.8,96.2,0.004,7.4,0.004,3.2,0.004,2.6,1.6,8.6,0.004,0.004,0.004,0.004,0.004,11,0.004,0.004,0.004,13.8,48,0.004,371.2,15,1108.619109,83.45502655,0.004,28351.22896,728.5990642,32100
622,398.6,396.8,1.804,168.2,2.378,39678,1.04,1.77,0.44,82.2,36.2,0.004,0.004,0.004,0.004,0.004,9.6,0.004,11.2,0.004,0.004,0.004,0.004,0.004,0.004,0.004,1.6,4.2,0.004,0.004,9,155.8,6.2,537.943512,38.01070322,0.004,13957.84801,417.5216199,23550
623,237.2,235.4,1.804,100.8,2.38,39678,1.1,1.77,0.47,51.8,49.2,0.004,0.004,0.004,9.4,0.004,0.004,0.004,30.4,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,8.8,0.004,85.6,5.8,327.1030359,0.004,0.004,9966.630247,198.224135,19210
624,267.8,266,1.804,140.4,1.934,39678,0.86,1.77,0.36,61.2,19.2,0.004,0.004,0.004,4.4,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,10.6,0.004,4.8,0.004,135.6,10.2,243.265271,22.79627891,0.004,19086.58408,357.87451,26310
625,597,594.6,2.404,257.4,2.31,39678,0.94,1.77,0.4,107,34.2,0.004,0.004,0.004,0.004,0.004,0.004,0.004,1.6,0.004,0.004,6.8,9.8,0.004,0.004,0.004,0.004,0.004,3.2,7,5.8,276.8,19.4,564.2460792,37.27069297,0.004,13427.72825,478.591615,21650
626,261.2,258.8,2.404,102.8,2.616,42186,0.91,1.7,0.49,66.2,60.2,55.4,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,4.8,0.004,86,4.2,247.1399641,41.02006886,0.004,25355.9827,296.3522048,27910
627,449,446.6,2.404,181.2,2.468,41247,0.89,1.71,0.46,91.6,85.2,0.004,0.004,0.004,12.8,0.004,2.6,0.004,0.004,0.004,0.004,3.2,0.004,0.004,0.004,0.004,0.004,34.4,6.4,14,12.4,195.8,14.6,571.2415472,249.8037364,3.103101587,19483.09452,354.71379,23220
628,706.8,705,1.804,314.2,2.244,39133,0.76,1.62,0.46,149.4,357.6,245.8,0.004,0.004,15.2,0.004,6,5.8,14.2,1.6,0.004,0.004,6.8,1.6,23.6,0.004,9,0.004,3.2,15.8,8.4,320,11.8,1276.875772,81.12369325,3.689559998,57378.17137,423.2656352,62770
629,225,222.6,2.404,123,1.844,37718,0.64,1.68,0.4,53.8,30.2,0.004,0.004,0.004,7.6,22.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,119,8.6,243.4196484,0.138446559,0.004,25693.46727,470.3125438,27680
630,1432,1429.6,2.404,554.4,2.578,45143,1.05,1.59,0.53,223,428.6,57.4,0.004,0.004,0.004,0.004,19,12,1.6,0.004,0.004,30.8,0.004,0.004,10.4,0.004,263.4,0.004,6.4,26.6,1.6,571.4,20.6,849.1282211,204.8326324,11.39175864,36351.91603,319.8306155,41350
631,380.8,378.4,2.404,168,2.264,40054,0.84,1.66,0.48,78.2,81.2,58.4,0.004,0.004,3.2,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,6.4,13.2,0.004,154,4.6,557.0469236,69.62459865,0.004,18283.57018,220.8933909,19730
632,340.6,338.8,1.804,158.6,2.164,47183,1.19,2.2,0.48,51.8,159.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,154,0.004,0.004,0.004,0.004,5.6,0.004,137.2,3.8,345.397062,3.921715849,0.004,13785.19671,277.4288181,18950
633,400.4,399.8,0.604,174,2.296,39678,0.85,1.77,0.36,79.2,30.2,0.004,0.004,0.004,0.004,0.004,22.6,0.004,0.004,0.004,0.004,3.8,0.004,0.004,0.004,0.004,0.004,0.004,0.004,3.8,0.004,225.4,51.4,1372.297972,28.39493494,0.004,27074.96632,502.2308968,33430
634,593.4,591,2.404,231.6,2.554,37718,0.78,1.68,0.48,114,65.2,40,0.004,0.004,0.004,0.004,0.004,0.004,18.4,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,6.8,0.004,242.2,14.2,805.9899156,1.82286744,0.004,30361.45568,322.6889746,31500
635,2605.6,2603.2,2.404,1097.4,2.376,44382,0.89,1.47,0.47,510.2,168.6,0.004,7.4,0.004,7.8,23.8,21.4,14.4,6.6,0.004,9,31,1.6,0.004,1.6,3.6,1.6,0.004,1.6,15,22.2,1090,22.6,1073.434216,103.894589,16.93794395,2099.83829,258.7986413,4350
636,1677.4,1675,2.404,735,2.28,44681,0.87,1.42,0.47,271.8,1921.8,0.004,0.004,35,23.4,6.6,23.6,129.8,0.004,8.6,228.6,31.8,56.8,76,77.6,3.2,41.2,9.6,44.8,104.4,1020.8,820.4,85.4,296.7100216,65.02614646,15.32316676,0.004,86.0480544,640
637,2088.4,2007,81.4,888.6,2.256,41282,1.03,1.53,0.49,345,1486.8,1.6,8,0.004,26.8,585.2,11.2,77,1.6,65.4,103.4,16.6,166.4,1.6,29.6,3.2,184.6,12.4,109.6,80.6,3.2,931.4,43.4,375.1983621,100.1957648,299.4194128,0.004,33.42842201,1150
638,1253.2,1251.4,1.804,511,2.452,54495,1.04,2.08,0.41,227,137.6,0.004,0.004,0.004,12.2,0.004,2.6,7.4,10.2,0.004,0.004,4.6,5.8,0.004,0.004,3.6,0.004,0.004,0.004,13.2,78,546.6,35,2339.208366,228.196486,9.678925769,14426.99598,709.0135141,19360
639,312.6,311.4,1.204,127.2,2.45,53288,1.03,2.1,0.41,68.2,95.6,39.6,0.004,0.004,1.6,0.004,0.004,0.004,0.004,2.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,8.2,0.004,0.004,43,150.2,23.4,518.054581,2.102026964,0.004,16684.02961,225.8915711,40540
640,628.4,625.4,3.004,235.8,2.65,49203,1.16,2.13,0.47,110,84.2,26.4,0.004,0.004,3.2,0.004,0.004,29.4,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,17.8,7.4,0.004,276.2,40.4,1146.468823,81.87357718,0.004,14052.21344,434.3803233,17390
641,1046.8,1045,1.804,428.6,2.442,49658,1.1,2.13,0.44,174.2,29.6,0.004,0.004,0.004,6.4,12.6,0.004,1.6,1.6,1.6,0.004,0.004,0.004,0.004,1.6,0.004,0.004,0.004,0.004,4.8,0.004,482.2,53.6,2179.533695,28.18479364,0.004,35168.26018,1408.237022,42290
642,578.2,576.4,1.804,243.8,2.366,49203,1.09,2.13,0.44,118,137.6,24.6,0.004,0.004,8.2,0.004,6,10.2,5.2,0.004,1.6,4.2,0.004,0.004,11.8,2.6,1.6,3.6,20,7.2,31.4,255.4,12.6,850.5526379,60.17508662,0.004,12497.14282,387.8715514,14640
643,778.2,775.2,3.004,308.4,2.512,49203,1.13,2.13,0.46,133.4,70.2,26,0.004,0.004,14.8,0.004,4.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,4.6,0.004,3.6,6.4,10.8,0.004,340.8,33,1235.40188,59.83223902,0.004,14913.6627,436.8423745,17590
644,604.8,602.4,2.404,228,2.642,53858,1.26,2.13,0.48,121,22.2,0.004,0.004,0.004,12.2,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,10,0.004,246,18,1100.798159,52.02162205,2.940518112,7164.682557,386.3486361,9090
645,1980.4,1969.2,11.2,733.6,2.686,53825,1.35,2.13,0.51,270.8,94.6,26.4,0.004,0.004,18.2,0.004,1.6,0.004,25.6,0.004,0.004,0.004,0.004,0.004,4.8,6.2,0.004,0.004,0.004,11.8,0.004,788,54.4,3308.119084,30.5857568,2.073781297,31113.24044,665.2929735,37560
646,831.4,827.8,3.604,341.4,2.422,54495,1.1,2.08,0.44,163.8,49.6,0.004,0.004,0.004,10.4,0.004,0.004,0.004,29.2,1.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,4.2,0.004,4.8,0.004,387.2,45.8,1376.500266,27.32791245,606.5510708,21785.06733,846.3108177,30750
647,1081,1078,3.004,432.8,2.492,52652,1.06,1.96,0.44,151.8,333,0.004,0.004,0.004,19.2,91.6,37.8,15,47.8,1.6,3.2,0.004,1.6,13,11.6,1.6,3.2,0.004,26.6,28.8,31.6,462.2,29.4,1179.852227,8.568831659,196.8105335,11593.95566,335.8121665,23610
648,385,383.8,1.204,175.4,2.19,54812,1.02,1.99,0.42,81.2,59.2,41.4,0.004,0.004,13,0.004,1.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,3.2,0.004,193.2,18.2,703.1667502,1.778449672,0.179187952,7463.526677,136.0388273,23190
649,558.4,556,2.404,192.2,2.892,41391,1.07,1.8,0.48,91.6,8,0.004,0.004,0.004,3.2,0.004,1.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,3.2,0.004,0.004,215.2,23,895.9101886,17.73139416,0.004,9824.376566,269.2764839,11680
650,916.2,914.4,1.804,367.4,2.486,53858,1.2,2.13,0.46,130.4,116.6,78.2,0.004,0.004,6.4,0.004,0.004,14.6,0.004,0.004,0.004,5.2,0.004,0.004,0.004,0.004,0.004,0.004,0.004,12.8,0.004,392.8,25.8,1083.368479,80.22196834,0.004,6313.384398,175.6295156,8300
651,2256.2,2255.6,0.604,910.6,2.48,44956,1.04,1.88,0.46,415.2,393.6,39.8,31.8,0.004,37.6,25.4,5.6,26.4,146,0.004,0.004,7.2,0.004,0.004,47.4,0.004,4.8,0.004,9.8,11.8,0.004,1027,116.8,4312.871853,134.1258172,14.63586843,32540.86493,969.6592744,45870
652,584.6,584,0.604,247,2.364,53858,1.14,2.13,0.43,109,45.6,26,0.004,0.004,3.2,0.004,1.6,8.4,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,6.4,0.004,272,25,1206.433642,11.73921687,0.004,26979.08885,330.211718,30300
653,970,968.2,1.804,396,2.442,44713,1,1.85,0.46,176.2,223.6,25.2,0.004,0.004,8.8,0.004,2.6,10,65.8,1.6,34.2,0.004,1.6,2.6,9.4,4.2,4.2,0.004,21.6,4.2,27.6,457,61,1523.746688,28.0165725,0.004,20429.31153,564.9061567,24590
654,1124.4,1123.8,0.604,446.4,2.516,50434,1.01,1.85,0.44,179.2,148.6,39.2,0.004,0.004,20.2,0.004,1.6,0.004,24.4,0.004,0.004,6.6,3.2,0.004,4.2,0.004,17.4,0.004,12.8,19.6,0.004,473.4,27,2193.592657,619.1987247,0.004,10013.55137,525.6163322,15620
655,981.8,976,5.8,410.8,2.376,44713,0.97,1.85,0.45,225,323.6,26.4,0.004,1.6,6.8,0.004,1.6,52.6,49.4,0.004,6.2,6.6,0.004,0.004,0.004,4.2,15,0.004,32.2,59.4,62.2,467.4,56.6,1383.362082,243.4325649,1.777859354,15936.50715,570.8462032,19170
656,1233.6,1232.4,1.204,497.8,2.476,44713,0.99,1.85,0.46,260.4,217.6,116.8,0.004,0.004,14.8,24.4,0.004,19.2,29.2,2.6,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,10.6,0.004,569.6,71.8,2103.679728,58.90922479,52.24634006,40595.77842,691.6152863,46840
