TAZ_ID,TOTPOP,HHPOP,GQPOP,HH,HHSIZE,HHINC,HHWRK,HHVEH,HHSTD,SENHH,TOTEMP,EMP_11,EMP_21,EMP_22,EMP_23,EMP_3133,EMP_42,EMP_4445,EMP_4849,EMP_51,EMP_52,EMP_53,EMP_54,EMP_55,EMP_56,EMP_61,EMP_62,EMP_71,EMP_72,EMP_81,EMP_92,TotHouse,VacHouse,Res,Com,Ind,Agr,Vac,TotLand
1,1228,1228,0,452,2.72,53483,1.19,2.35,0.57,133,46,0,0,0,14,0,0,0,0,0,0,14,0,0,0,3,0,5,0,10,0,406,1,1269,25,0,14120,740,16950
2,1400,1400,0,502,2.79,53483,1.21,2.35,0.58,168,32,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,4,8,0,471,1,1855,2,0,10245,593,13960
3,1833,1833,0,675,2.72,39782,0.99,1.76,0.49,267,1741,0,0,0,35,40,30,174,61,126,130,77,20,0,53,36,82,56,262,119,439,816,142,355,164,44,0,101,980
4,1816,1816,0,705,2.58,38595,0.96,1.74,0.5,285,2584,0,0,3,80,957,259,424,23,18,32,31,3,0,27,6,497,9,74,97,43,703,1,1955,351,288,7727,578,12820
5,2604,2508,96,1032,2.43,33116,0.87,1.56,0.49,521,1858,0,0,0,117,451,13,640,11,3,22,31,12,0,32,15,141,18,8,99,244,1018,1,1709,222,39,5950,676,9840
6,2845,2674,171,876,3.05,39394,1.18,1.68,0.6,175,6109,0,4,0,41,3286,18,165,0,8,357,217,850,222,22,16,38,0,94,51,721,894,19,587,79,490,1057,165,3030
7,655,655,0,245,2.67,57081,1.12,2.36,0.48,131,97,0,0,0,64,0,2,0,5,0,5,0,0,0,6,0,0,3,0,12,0,251,6,841,3,0,22051,1077,25550
8,737,737,0,266,2.77,43555,0.92,2.08,0.5,119,162,0,0,0,37,19,2,7,0,0,0,0,0,2,0,0,0,0,27,41,27,280,14,1287,218,124,14443,865,19690
9,1203,1094,109,387,2.83,65671,1.55,2.55,0.59,168,233,90,0,0,8,0,3,9,15,2,4,7,0,0,9,28,0,3,22,32,0,412,25,1104,20,0,20541,1011,25610
10,2041,2041,0,788,2.59,47759,1.08,1.85,0.5,291,351,0,0,0,25,3,40,69,6,4,0,60,9,0,0,11,9,9,4,85,18,762,1,630,51,25,342,63,1410
11,2710,2696,14,868,3.11,36428,1.15,1.66,0.61,296,3194,0,0,0,190,290,34,617,536,9,207,162,71,0,521,8,136,5,194,156,57,942,75,423,220,9,136,118,1230
12,2541,2541,0,904,2.81,41077,1.01,1.76,0.51,269,2283,0,0,18,33,0,5,27,12,17,54,24,16,4,1272,12,37,3,17,63,671,1017,112,483,43,5,125,70,1390
13,2616,2577,39,960,2.68,39671,0.94,1.74,0.49,279,1504,0,0,30,225,270,135,69,35,0,50,108,14,2,113,16,71,13,92,198,64,1036,77,819,221,210,687,677,3320
14,1523,1523,0,536,2.84,54001,1.18,2.28,0.53,184,96,0,0,0,9,3,3,2,3,0,4,0,9,0,11,15,15,6,7,7,0,538,3,1935,20,2,18801,917,23430
15,2575,2566,9,929,2.76,60954,1.32,2.47,0.55,297,577,282,10,0,44,6,5,60,44,0,7,12,9,0,0,11,12,14,9,34,19,946,17,3102,450,0,27820,1604,36090
16,1717,1717,0,614,2.8,42942,1.11,1.94,0.58,223,194,0,0,0,42,0,7,25,9,0,5,17,0,0,9,0,0,0,3,78,0,560,1,2312,237,13,9836,473,13400
17,1800,1800,0,664,2.71,53483,1.18,2.35,0.57,228,361,252,0,0,65,4,0,0,11,0,0,0,0,0,5,0,0,0,0,24,0,635,1,2470,43,0,23749,799,28430
18,772,772,0,280,2.76,42456,0.92,1.98,0.49,133,185,95,0,0,34,0,0,0,0,0,0,10,5,0,0,3,9,3,9,17,0,286,6,1130,10,0,13737,577,16960
19,2132,2132,0,788,2.71,73145,1.18,2.58,0.48,298,87,0,0,0,16,8,4,7,11,0,5,4,2,0,0,0,0,6,7,17,0,802,13,3490,113,0,42748,1634,50820
20,765,765,0,293,2.61,66179,1.26,2.31,0.41,151,284,204,0,3,35,0,2,0,0,4,4,13,3,0,0,0,0,0,0,17,0,327,34,980,1,1,19989,404,22930
21,1439,1439,0,558,2.58,55338,1.11,2.06,0.47,232,418,295,0,0,10,0,2,0,0,0,8,0,3,0,5,12,0,16,11,25,31,586,28,1321,9,0,28465,517,31210
22,539,539,0,196,2.75,55110,1.12,2.07,0.44,107,91,0,22,0,21,0,0,0,43,0,0,0,0,0,0,0,0,0,0,6,0,203,8,687,129,0,11076,463,13410
23,1728,1713,15,660,2.6,68271,1.13,2.44,0.47,276,184,87,0,2,17,0,2,0,13,0,7,11,4,0,8,0,17,4,0,12,0,668,8,2875,493,0,29358,1375,36870
24,1243,1243,0,483,2.57,49033,1.04,1.92,0.45,275,117,0,0,2,30,0,10,11,6,9,4,5,0,0,12,0,0,0,0,28,0,511,27,1678,18,0,6989,343,9960
25,1175,1175,0,471,2.49,59225,1.14,2.16,0.41,260,528,153,0,0,102,158,2,0,0,0,0,13,0,0,0,0,5,23,15,58,0,483,12,1697,670,0,24648,777,30020
26,610,610,0,230,2.65,66179,1.28,2.31,0.41,125,315,255,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,23,10,18,240,10,1042,29,0,6928,334,10580
27,3417,3331,86,1192,2.79,39860,1.07,1.77,0.51,490,2089,0,6,0,231,557,124,12,706,0,13,25,11,0,36,33,148,93,0,59,33,1231,38,1066,38,1164,1678,1,5160
28,744,744,0,281,2.65,43555,0.87,2.08,0.48,116,96,0,0,2,23,3,5,6,0,0,0,12,0,0,0,0,4,0,8,7,26,287,6,227,19,13,92,58,690
29,1603,1603,0,577,2.78,53483,1.22,2.35,0.59,178,156,0,0,0,25,5,19,16,0,0,0,7,0,0,0,25,18,0,14,27,0,500,1,1376,81,0,6285,275,9020
30,261,261,0,117,2.23,39183,0.68,1.88,0.34,79,425,121,113,0,5,0,2,101,51,0,0,0,0,0,0,3,0,0,10,19,0,132,15,404,448,0,6041,833,12680
31,650,650,0,281,2.31,47167,0.93,1.89,0.39,156,123,92,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,309,28,1423,53,0,11644,674,23620
32,404,404,0,172,2.35,39183,0.73,1.88,0.37,106,61,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,289,117,559,23,0,2286,1695,17330
33,269,269,0,117,2.3,39183,0.7,1.88,0.36,79,25,0,0,0,16,0,0,0,5,0,0,0,0,0,0,1,0,0,0,3,0,118,1,534,90,0,8367,314,14750
34,407,407,0,175,2.33,39183,0.73,1.88,0.37,119,34,0,0,0,0,0,4,22,0,2,0,0,0,0,0,0,0,2,0,3,0,352,177,812,13,0,13644,768,42330
35,135,135,0,53,2.55,39183,0.76,1.88,0.39,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,14,333,0,0,4976,189,17790
36,335,335,0,140,2.39,40400,0.85,1.97,0.32,103,50,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,157,17,537,0,0,7026,344,9990
37,1304,1304,0,553,2.36,44823,0.93,1.8,0.36,293,450,0,0,0,25,0,6,241,40,5,3,0,0,11,11,0,15,0,14,79,0,587,34,2041,93,0,13108,814,19230
38,1064,1064,0,474,2.24,40400,0.81,1.97,0.31,277,81,0,0,0,14,0,2,16,6,2,0,14,0,0,0,0,0,0,7,13,7,804,330,2201,60,0,18078,1952,55740
39,1092,1092,0,436,2.5,42713,0.99,1.72,0.41,198,693,59,0,0,17,8,12,89,17,0,48,60,41,0,13,0,94,0,66,77,91,474,38,1544,264,1,7962,1328,19310
40,1023,1023,0,453,2.26,40400,0.81,1.97,0.31,220,63,0,0,0,22,0,7,0,7,0,0,0,0,0,0,0,0,0,9,8,10,616,162,2420,24,0,28763,1548,71870
41,420,420,0,171,2.46,48771,1.03,1.89,0.42,94,208,61,0,0,20,23,19,0,71,0,0,0,0,0,0,0,0,0,5,9,0,194,23,823,180,0,3658,260,8840
42,515,488,27,202,2.42,48771,1.07,1.89,0.44,120,294,0,0,0,172,60,6,14,10,0,5,0,0,0,0,0,0,0,13,14,0,235,33,754,131,0,2003,424,8950
43,1339,1339,0,565,2.37,48646,1,1.89,0.41,269,714,116,0,0,17,248,37,11,92,0,12,0,10,0,63,4,28,0,16,28,31,614,49,1690,391,110,4970,597,12770
44,585,585,0,240,2.44,39664,0.78,1.88,0.39,129,120,60,0,0,17,0,12,0,12,0,0,12,0,0,0,0,0,0,0,6,0,282,42,1114,16,0,7332,1124,17320
45,773,773,0,323,2.39,48357,0.97,1.9,0.36,183,56,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,340,17,1290,105,0,17133,656,23760
46,449,449,0,195,2.3,40400,0.82,1.97,0.31,132,46,0,0,0,19,4,2,0,0,0,0,0,0,0,0,0,0,3,0,11,8,218,24,871,30,0,7219,466,10490
47,818,818,0,341,2.4,48771,1.01,1.89,0.41,202,140,58,0,0,9,0,3,6,6,2,0,0,0,0,0,0,0,13,3,40,0,427,86,1451,114,0,5486,668,17510
48,1931,1931,0,853,2.26,45245,0.9,1.8,0.34,408,167,55,0,0,12,0,0,0,10,0,10,10,0,0,0,0,0,14,29,15,14,1140,287,2642,221,0,4591,1423,29040
49,2234,2101,133,973,2.16,36977,0.82,1.55,0.34,566,2867,31,0,8,68,255,38,283,59,33,184,50,64,9,56,43,517,7,234,148,779,1077,105,790,276,75,171,267,2270
50,515,515,0,229,2.25,40400,0.8,1.97,0.3,144,184,0,0,0,0,0,3,18,0,2,11,42,23,0,0,6,0,0,18,28,33,272,43,254,36,0,22,103,580
51,421,421,0,159,2.65,41001,0.95,1.97,0.45,102,395,347,0,0,12,0,0,7,0,0,0,0,13,0,0,0,0,0,3,14,0,179,20,828,22,0,13162,648,15550
52,867,867,0,370,2.34,41001,0.85,1.97,0.4,226,147,0,0,0,55,9,2,13,0,0,0,13,0,0,0,0,0,0,0,23,32,448,78,1478,13,0,32164,838,35280
53,849,849,0,327,2.6,41001,0.94,1.97,0.45,172,616,166,0,0,20,26,7,29,9,0,17,18,9,0,49,13,10,0,22,62,159,377,50,1315,44,272,17847,1034,22680
54,639,592,47,223,2.65,41001,0.96,1.97,0.46,167,125,0,0,0,0,0,6,13,9,2,0,5,0,0,0,0,80,0,0,11,0,248,25,571,53,9,2033,290,3180
55,1121,1121,0,444,2.52,32531,0.79,2.31,0.43,215,229,170,10,0,0,14,6,5,8,0,0,5,0,0,0,0,0,0,0,8,4,511,67,2054,534,291,52860,920,57880
56,491,491,0,198,2.48,32293,0.76,2.32,0.42,106,60,0,0,0,10,0,0,6,7,0,5,0,2,0,6,0,10,10,0,5,0,219,22,1029,204,0,14585,741,17170
57,938,938,0,365,2.57,32293,0.8,2.32,0.44,178,57,0,0,0,0,0,0,13,7,0,0,5,0,0,0,0,0,0,0,0,32,493,128,2683,40,0,18245,4238,29510
58,526,526,0,221,2.38,32293,0.72,2.32,0.4,144,82,0,0,0,0,0,9,12,0,0,0,9,6,0,12,0,0,5,0,0,29,277,55,862,19,0,6352,636,8290
59,559,559,0,220,2.54,35073,0.82,2.21,0.43,110,77,0,0,0,0,0,0,21,0,0,0,18,12,0,0,0,0,0,0,26,0,251,31,868,82,47,20890,1203,26570
60,721,721,0,283,2.55,28795,0.69,1.79,0.45,133,75,0,0,0,0,0,0,12,6,0,0,0,12,0,0,0,0,0,0,14,31,325,42,1448,135,0,49020,2105,57550
61,681,681,0,251,2.71,28795,0.74,1.79,0.48,142,79,0,0,0,0,3,0,39,16,0,0,0,0,0,12,0,0,0,4,5,0,298,47,1339,0,6,21517,2700,27730
62,1179,1179,0,437,2.7,28823,0.74,1.79,0.48,187,231,0,0,0,60,0,6,19,6,0,0,9,12,0,11,4,0,6,0,26,72,517,80,1713,26,0,29794,1860,32700
63,1313,418,895,143,2.92,28795,0.72,1.79,0.47,119,152,0,0,0,0,0,6,20,0,0,4,20,0,0,72,0,0,0,9,19,0,170,27,797,19,0,7640,432,13620
64,466,378,88,145,2.61,28795,0.7,1.79,0.45,87,656,0,0,0,0,3,3,5,17,0,0,10,0,0,39,0,0,0,0,0,580,169,24,618,5,0,11262,613,19530
65,941,941,0,370,2.54,41001,0.93,1.97,0.44,160,77,0,0,0,0,0,6,13,6,0,0,0,8,0,15,2,0,3,4,19,0,409,39,1518,89,3,16617,1698,21140
66,131,131,0,40,3.28,28795,0.86,1.79,0.56,48,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,42,2,137,1,0,2535,195,14710
67,1437,1409,28,595,2.37,41001,0.87,1.97,0.41,296,934,0,0,7,182,21,8,60,34,85,76,35,33,0,0,3,92,0,27,77,194,690,94,659,119,81,2656,313,3640
68,1640,1484,156,591,2.51,42818,1.07,1.69,0.41,233,1106,0,15,2,57,23,8,13,0,5,13,32,37,13,73,55,39,0,21,11,688,660,69,752,23,246,250,201,2050
69,500,500,0,213,2.35,34623,0.75,1.67,0.4,157,64,0,0,1,29,0,16,0,0,0,0,0,0,0,0,12,0,0,0,6,0,276,63,573,21809,0,4427,4215,27340
70,78,78,0,23,3.39,34893,1.05,1.68,0.55,74,539,0,0,0,0,497,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,52,40,90,1087,148,24940
71,231,231,0,101,2.29,44897,0.83,1.64,0.37,96,158,0,0,0,0,0,0,48,0,2,0,0,0,0,0,0,0,0,32,10,66,113,12,210,40,0,238,353,31330
72,48,48,0,15,3.2,36080,0.93,1.71,0.6,74,481,69,0,0,9,376,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,24,10,31,176,0,1467,4952,24460
73,1465,1465,0,618,2.37,34377,0.8,1.58,0.35,273,980,172,0,0,15,17,6,111,0,15,22,60,29,0,21,6,21,10,14,62,400,691,73,208,30,14,0,21,470
74,1907,1814,93,778,2.33,34904,0.78,1.6,0.35,492,879,0,0,2,46,0,9,97,17,4,25,0,30,0,70,32,241,6,24,178,98,865,87,1051,146,72,1200,299,3530
75,2301,2301,0,884,2.6,43855,1.03,1.67,0.42,415,221,0,0,0,26,9,4,0,8,0,4,0,43,0,7,26,0,27,13,12,42,952,67,1080,40,21,180,422,3460
76,1857,1857,0,862,2.15,42818,0.91,1.69,0.35,477,1585,0,0,0,29,12,30,1016,9,18,53,23,26,9,65,24,44,0,76,92,59,925,64,862,151,32,1273,364,3130
77,2972,2972,0,1196,2.48,28464,0.72,1.5,0.43,520,343,0,0,0,39,0,30,12,0,1,5,95,29,0,36,0,30,0,0,32,36,1326,130,1296,40,16,100,322,2300
78,472,472,0,185,2.55,44897,0.92,1.64,0.41,124,107,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,105,214,28,20334,3,37,27942,176,48090
79,254,254,0,98,2.59,44897,0.91,1.64,0.41,101,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,7,11,110,12,293,0,0,248,59,4430
80,1051,1051,0,428,2.46,44897,0.89,1.64,0.4,232,247,0,0,0,24,0,6,19,9,0,6,0,11,0,18,0,0,14,64,76,0,518,90,1138,53,0,407,556,3060
81,2207,2046,161,854,2.4,26687,0.66,1.48,0.42,441,1213,0,0,3,35,21,31,231,7,30,136,54,26,0,92,14,238,38,96,125,36,982,127,503,170,63,1076,140,2870
82,2038,2038,0,753,2.71,45710,1.03,2.05,0.47,275,431,13,0,0,102,100,4,0,50,0,0,5,0,0,37,0,29,0,11,10,70,799,46,1326,6,207,1051,345,3910
83,734,734,0,307,2.39,37834,0.7,1.72,0.34,245,209,0,0,0,96,0,2,14,45,0,5,0,0,0,10,8,0,0,14,14,0,324,17,956,96,9,9523,548,14620
84,2214,2214,0,871,2.54,45710,0.96,2.05,0.44,380,315,0,0,0,30,0,0,0,150,0,4,4,0,0,32,12,0,3,0,13,66,1082,211,2359,148,1,4565,1422,19570
85,1062,1062,0,425,2.5,44049,1,1.84,0.41,190,1199,0,8,0,121,22,18,205,28,4,99,112,79,10,47,0,76,4,89,70,209,443,18,491,463,69,583,282,2290
86,721,721,0,297,2.43,42399,0.78,1.94,0.39,236,91,0,0,0,14,0,3,3,0,0,0,23,0,0,9,0,0,16,13,11,0,803,506,1916,58,5,8170,1516,14040
87,1657,1657,0,657,2.52,40120,0.78,1.83,0.38,335,185,25,0,0,10,0,2,0,31,1,2,4,0,0,39,27,0,7,15,14,7,778,121,1779,127,3,5737,837,11930
88,1876,1876,0,746,2.51,41658,0.88,1.93,0.43,332,278,0,0,0,217,4,6,0,0,0,7,5,0,0,26,0,0,8,3,3,0,1003,257,2870,103,0,8656,1446,17470
89,11,11,0,2,5.5,0.01,0.01,0.01,0.01,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12250
90,674,674,0,290,2.32,37834,0.68,1.72,0.33,203,107,0,0,0,0,0,7,22,8,0,0,3,0,0,0,35,0,22,0,11,0,454,165,938,52,1,4341,973,10400
91,1000,1000,0,414,2.42,34922,0.81,1.6,0.36,304,81,0,0,0,47,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,15,451,36,1021,17,0,1198,193,2830
92,1758,1758,0,721,2.44,44897,0.89,1.64,0.4,323,537,0,0,0,16,386,0,11,0,0,0,7,0,0,0,0,0,0,22,34,62,855,134,1852,113,52,2160,978,7450
93,675,675,0,264,2.56,34893,0.82,1.68,0.43,168,69,0,0,0,16,0,0,0,0,0,0,0,0,0,27,0,8,0,9,2,7,302,38,1225,116,0,20392,936,46750
94,591,591,0,244,2.42,34893,0.78,1.68,0.41,161,202,0,7,0,5,0,2,38,0,4,43,13,0,6,8,0,0,0,61,17,0,268,24,2758,80,210,9954,569,18430
95,354,354,0,140,2.53,34893,0.81,1.68,0.43,105,30,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,9,6,0,155,15,440,27,0,9401,483,18470
96,1089,1089,0,405,2.69,34893,0.87,1.68,0.46,242,94,0,0,0,5,0,0,0,0,1,0,6,0,0,0,9,12,0,3,11,47,485,81,1514,11,0,16261,1266,30440
97,1560,1560,0,624,2.5,41769,0.8,1.91,0.4,384,227,0,123,0,21,0,0,0,34,0,0,5,0,0,16,0,0,0,0,29,0,664,40,1216,13,2,1274,330,3230
98,1396,1396,0,556,2.51,38956,0.83,1.84,0.43,284,207,0,0,0,45,0,8,7,11,0,12,14,0,0,21,8,0,42,12,27,0,750,195,2364,199,0,6930,1940,19120
99,608,608,0,237,2.57,35255,0.78,1.55,0.45,168,57,45,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,253,16,650,64,89,1232,415,3920
100,2224,2134,90,969,2.2,35081,0.69,1.41,0.34,497,1292,53,0,1,29,20,5,69,0,13,33,15,20,62,116,63,455,8,42,82,206,1043,74,910,430,6,2178,425,5680
101,1590,1590,0,611,2.6,35496,0.76,1.73,0.53,297,159,65,0,0,0,7,5,0,46,0,0,0,0,0,0,0,0,0,12,25,0,698,87,2774,47,0,38528,1075,53720
102,2535,2378,157,1041,2.28,42280,0.89,2.01,0.38,578,2570,0,0,17,59,190,64,214,15,35,147,205,101,0,58,31,512,13,205,339,366,1073,32,892,157,89,2874,379,4570
103,1067,1067,0,419,2.55,45848,1.12,2.14,0.41,181,208,68,0,0,25,5,7,9,0,0,0,0,0,0,36,0,0,5,32,22,0,451,32,1255,14,225,31634,621,38010
104,894,894,0,345,2.59,46241,1.13,2.15,0.41,152,406,36,0,0,40,0,7,25,0,0,11,41,8,0,162,4,3,0,0,11,58,339,1,1441,105,13,14951,443,18940
105,831,831,0,322,2.58,41158,0.94,1.97,0.42,152,332,122,0,0,14,73,2,0,8,0,0,22,19,0,35,5,0,21,0,11,0,334,12,1209,510,0,20444,812,24020
106,1258,1258,0,508,2.48,42927,0.93,2.06,0.42,231,347,122,0,0,105,0,15,5,14,0,0,0,8,0,0,5,3,0,13,23,34,538,30,1761,78,0,14727,474,18170
107,2451,2451,0,911,2.69,44461,1.04,2.14,0.47,362,696,270,0,0,60,5,7,40,173,0,0,0,16,0,26,10,9,11,13,27,29,959,48,4229,159,0,34892,1118,42500
108,1462,1462,0,568,2.57,41566,0.96,1.99,0.43,232,421,34,0,0,25,5,4,152,0,5,6,16,24,0,30,0,0,0,13,33,75,583,15,1718,147,28,9538,766,13280
109,1411,1411,0,540,2.61,41158,0.97,1.97,0.44,206,125,0,24,0,29,0,0,0,0,0,5,45,13,0,0,0,0,0,0,8,0,568,28,2288,1155,11,27792,930,33650
110,1421,1421,0,547,2.6,47531,1.21,2.2,0.41,214,84,0,0,0,8,7,3,16,0,0,0,0,15,0,0,4,6,10,0,14,0,581,35,1813,191,11,41619,969,47140
111,343,343,0,133,2.58,47531,1.12,2.2,0.38,87,73,33,0,0,13,0,0,0,0,0,0,0,8,0,11,0,0,0,8,0,0,137,4,411,47,0,8674,310,10090
112,775,775,0,292,2.65,44654,1.1,2.1,0.43,144,214,107,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,13,10,59,308,15,1120,443,0,12543,574,15300
113,97,97,0,33,2.94,35555,0.84,1.57,0.49,48,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,171,50,0,4859,217,6320
114,213,213,0,81,2.63,40938,1.04,1.95,0.44,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,34,422,0,0,14815,546,32440
115,387,387,0,145,2.67,41809,1.1,2.01,0.45,93,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,170,25,559,1,0,13471,371,31420
116,2261,2160,101,946,2.28,59778,1.04,1.97,0.34,519,1810,0,0,0,27,27,17,282,15,59,112,53,108,49,35,28,656,26,124,127,64,1045,99,1474,225,1,2915,561,6690
117,705,607,98,234,2.59,43245,0.92,1.68,0.44,124,232,0,0,0,5,168,16,0,0,0,0,0,0,0,0,0,8,0,0,8,27,253,20,965,15,0,8387,365,10340
118,2538,2452,86,1065,2.3,60441,1.09,1.93,0.38,541,2286,0,0,3,574,407,52,52,15,7,0,16,15,4,10,91,514,21,14,99,395,1158,93,1512,126,166,3109,623,7450
119,2055,1961,94,825,2.38,35555,0.71,1.57,0.41,463,708,0,0,0,3,9,12,60,118,3,23,7,19,3,0,52,129,6,15,63,187,944,119,1218,131,0,1033,626,4000
120,951,951,0,390,2.44,49644,1.07,1.97,0.41,194,42,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,10,11,0,437,47,1706,30,0,24032,982,30440
121,1080,1080,0,453,2.38,42354,0.83,1.68,0.4,237,191,58,0,0,5,5,2,5,12,0,0,6,0,0,0,0,0,0,21,57,21,511,57,1644,19,97,26371,697,31580
122,910,910,0,380,2.39,43631,1.05,1.83,0.39,205,216,178,0,0,10,0,5,8,8,3,0,0,0,0,0,0,0,0,0,6,0,420,40,2037,131,0,20405,808,33890
123,337,337,0,134,2.51,41687,1.04,1.98,0.42,76,37,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,6,12,145,11,497,2,0,12200,374,13770
124,408,408,0,172,2.37,57712,1.05,1.93,0.37,106,150,0,0,0,3,115,6,11,8,0,0,0,0,0,0,0,0,0,5,4,0,186,14,657,19,79,14746,463,18380
125,1057,1057,0,429,2.46,41919,1.04,1.99,0.42,219,140,0,0,0,0,2,0,43,12,0,0,0,0,0,0,32,0,4,10,38,0,471,42,1608,688,75,26490,587,37200
126,523,523,0,218,2.4,33961,1,1.77,0.39,120,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,237,18,921,0,0,15945,645,19870
127,827,827,0,331,2.5,37905,0.96,1.79,0.43,170,33,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,17,0,360,28,1179,0,0,29796,604,34650
128,1041,1041,0,429,2.43,33961,1.02,1.77,0.4,222,660,610,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,8,14,9,488,58,1399,9,7,27662,781,31800
129,270,258,12,95,2.72,60441,1.32,1.93,0.46,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,108,13,340,0,0,8173,270,10520
130,776,776,0,285,2.72,46417,1,1.73,0.46,143,45,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,21,4,332,46,1256,0,6,23665,555,29510
131,716,716,0,287,2.49,51242,1.13,1.87,0.41,155,20,0,0,0,0,0,2,0,5,0,0,7,0,0,0,0,0,0,0,6,0,329,42,1075,6,0,19207,530,23680
132,659,659,0,275,2.4,35555,0.71,1.57,0.41,143,19,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,0,334,59,1132,190,0,26180,593,33790
133,767,767,0,287,2.67,63721,1.26,2.01,0.37,110,217,119,0,0,3,0,0,0,7,0,0,9,0,0,18,0,0,30,0,17,15,299,12,881,212,0,15378,339,18120
134,705,648,57,255,2.54,39967,0.95,1.8,0.44,184,89,0,0,0,4,0,0,12,6,0,0,0,0,0,0,0,61,0,0,5,0,280,25,783,26,1,13296,462,15580
135,1737,1737,0,746,2.33,60441,1.1,1.93,0.39,310,2804,0,0,5,39,101,39,524,26,51,296,97,330,6,24,20,123,26,232,322,543,823,77,1991,356,18,10785,887,16280
136,755,755,0,314,2.4,40968,1.05,1.86,0.38,164,29,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15,0,351,37,1214,16,0,13472,577,17170
137,871,871,0,371,2.35,40968,1.02,1.86,0.37,181,42,0,0,0,8,3,2,0,10,0,0,0,7,0,0,0,0,0,4,9,0,401,30,1520,270,0,23797,1506,32270
138,427,427,0,161,2.65,40968,1.15,1.86,0.41,104,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,171,10,1300,5,0,10702,337,20140
139,352,352,0,151,2.33,40968,1.01,1.86,0.36,91,74,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,4,51,154,3,567,19,0,9816,418,23630
140,3212,2713,499,1193,2.27,49459,1.13,1.88,0.43,513,1784,0,0,2,8,0,28,176,43,35,63,68,35,4,870,83,16,0,76,114,163,1321,128,738,81,2,212,240,1900
141,866,866,0,371,2.33,33961,0.98,1.77,0.39,200,273,0,0,0,5,0,21,48,6,0,28,5,8,51,0,51,6,0,9,12,24,409,38,579,22,7,247,198,1390
142,1138,1138,0,480,2.37,33961,0.99,1.77,0.39,227,275,0,0,0,0,5,51,36,14,0,0,11,0,0,0,53,0,0,10,9,86,527,47,835,41,5,4059,363,5750
143,2948,2948,0,1129,2.61,58591,1.17,2.02,0.47,361,692,0,17,0,121,59,24,49,9,0,10,35,32,2,73,0,27,119,23,93,0,1025,1,4639,404,209,8387,2050,16420
144,1582,1582,0,589,2.69,57979,1.24,2.06,0.47,202,435,31,0,0,62,0,8,20,16,9,20,7,20,0,0,25,13,0,11,36,157,521,1,1665,33,0,4572,474,10960
145,2424,2424,0,884,2.74,42103,1.09,1.95,0.48,233,126,42,0,0,28,0,0,10,7,0,0,0,0,1,0,0,20,0,0,13,4,834,1,4949,56,0,7037,2086,14610
146,2811,2811,0,994,2.83,77009,1.36,2.1,0.6,256,777,0,0,11,223,4,27,24,0,3,18,19,115,0,83,18,54,0,51,58,69,874,1,2194,124,25,3788,495,7320
147,1626,1626,0,707,2.3,42103,0.9,1.95,0.39,177,2728,12,0,0,187,1446,35,494,140,5,8,67,64,0,74,0,27,15,28,116,10,628,1,1221,181,454,2735,1139,7230
148,1170,1170,0,454,2.58,62606,1.33,2.19,0.46,125,118,0,0,0,85,0,6,0,0,0,0,11,0,0,0,0,0,0,0,16,0,381,1,2212,3,0,7470,1020,23280
